# dx dy dz dw dx dy dz ref_color ref_depth loc_color loc_depth 
-0.248016 -0.086038 0.000000 0.999930 0.000000 0.000000 -0.011851 home1-2/color/1560100096.369826.png home1-2/aligned_depth/1560100096.369820.png home1-3/color/1560200044.591481.png home1-3/aligned_depth/1560200044.591474.png 
-0.639667 -0.133839 0.000000 0.999629 0.000000 0.000000 0.027240 home1-2/color/1560100097.103245.png home1-2/aligned_depth/1560100097.103240.png home1-3/color/1560200044.591481.png home1-3/aligned_depth/1560200044.591474.png 
-1.121435 -0.279331 0.000000 0.995346 0.000000 0.000000 0.096363 home1-2/color/1560100098.542127.png home1-2/aligned_depth/1560100098.542121.png home1-3/color/1560200044.591481.png home1-3/aligned_depth/1560200044.591474.png 
0.623011 -0.046978 0.000000 0.999739 0.000000 0.000000 -0.022828 home1-2/color/1560100095.138532.png home1-2/aligned_depth/1560100095.138526.png home1-3/color/1560200044.591481.png home1-3/aligned_depth/1560200044.591474.png 
-0.295667 -0.081143 0.000000 0.999980 0.000000 0.000000 -0.006385 home1-2/color/1560100096.503175.png home1-2/aligned_depth/1560100096.503169.png home1-3/color/1560200044.658119.png home1-3/aligned_depth/1560200044.658112.png 
-0.547116 -0.129104 0.000000 0.999763 0.000000 0.000000 0.021772 home1-2/color/1560100096.936559.png home1-2/aligned_depth/1560100096.936553.png home1-3/color/1560200044.658119.png home1-3/aligned_depth/1560200044.658112.png 
-1.097508 -0.264566 0.000000 0.995516 0.000000 0.000000 0.094590 home1-2/color/1560100098.542127.png home1-2/aligned_depth/1560100098.542121.png home1-3/color/1560200044.658119.png home1-3/aligned_depth/1560200044.658112.png 
0.469665 -0.038870 0.000000 0.999752 0.000000 0.000000 -0.022278 home1-2/color/1560100095.371940.png home1-2/aligned_depth/1560100095.371934.png home1-3/color/1560200044.658119.png home1-3/aligned_depth/1560200044.658112.png 
-0.190783 -0.082031 0.000000 0.999907 0.000000 0.000000 -0.013616 home1-2/color/1560100096.369826.png home1-2/aligned_depth/1560100096.369820.png home1-3/color/1560200044.724757.png home1-3/aligned_depth/1560200044.724750.png 
-0.582922 -0.125374 0.000000 0.999675 0.000000 0.000000 0.025476 home1-2/color/1560100097.103245.png home1-2/aligned_depth/1560100097.103240.png home1-3/color/1560200044.724757.png home1-3/aligned_depth/1560200044.724750.png 
0.500260 -0.044667 0.000000 0.999752 0.000000 0.000000 -0.022261 home1-2/color/1560100095.371940.png home1-2/aligned_depth/1560100095.371934.png home1-3/color/1560200044.724757.png home1-3/aligned_depth/1560200044.724750.png 
-1.058543 -0.261958 0.000000 0.996128 0.000000 0.000000 0.087917 home1-2/color/1560100098.442064.png home1-2/aligned_depth/1560100098.442058.png home1-3/color/1560200044.724757.png home1-3/aligned_depth/1560200044.724750.png 
-0.248194 -0.086127 0.000000 0.999978 0.000000 0.000000 -0.006680 home1-2/color/1560100096.503175.png home1-2/aligned_depth/1560100096.503169.png home1-3/color/1560200044.758076.png home1-3/aligned_depth/1560200044.758069.png 
-0.566237 -0.124472 0.000000 0.999683 0.000000 0.000000 0.025165 home1-2/color/1560100097.103245.png home1-2/aligned_depth/1560100097.103240.png home1-3/color/1560200044.758076.png home1-3/aligned_depth/1560200044.758069.png 
-1.013272 -0.231718 0.000000 0.996792 0.000000 0.000000 0.080041 home1-2/color/1560100098.342001.png home1-2/aligned_depth/1560100098.341995.png home1-3/color/1560200044.758076.png home1-3/aligned_depth/1560200044.758069.png 
0.516955 -0.045361 0.000000 0.999745 0.000000 0.000000 -0.022573 home1-2/color/1560100095.371940.png home1-2/aligned_depth/1560100095.371934.png home1-3/color/1560200044.758076.png home1-3/aligned_depth/1560200044.758069.png 
-0.139433 -0.082413 0.000000 0.999877 0.000000 0.000000 -0.015712 home1-2/color/1560100096.369826.png home1-2/aligned_depth/1560100096.369820.png home1-3/color/1560200044.858032.png home1-3/aligned_depth/1560200044.858026.png 
-0.464881 -0.128935 0.000000 0.999806 0.000000 0.000000 0.019692 home1-2/color/1560100096.936559.png home1-2/aligned_depth/1560100096.936553.png home1-3/color/1560200044.858032.png home1-3/aligned_depth/1560200044.858026.png 
-1.016171 -0.252441 0.000000 0.995711 0.000000 0.000000 0.092519 home1-2/color/1560100098.542127.png home1-2/aligned_depth/1560100098.542121.png home1-3/color/1560200044.858032.png home1-3/aligned_depth/1560200044.858026.png 
0.551596 -0.045937 0.000000 0.999703 0.000000 0.000000 -0.024357 home1-2/color/1560100095.371940.png home1-2/aligned_depth/1560100095.371934.png home1-3/color/1560200044.858032.png home1-3/aligned_depth/1560200044.858026.png 
-0.135720 -0.082511 0.000000 0.999870 0.000000 0.000000 -0.016100 home1-2/color/1560100096.369826.png home1-2/aligned_depth/1560100096.369820.png home1-3/color/1560200044.891351.png home1-3/aligned_depth/1560200044.891345.png 
-0.461171 -0.128770 0.000000 0.999814 0.000000 0.000000 0.019305 home1-2/color/1560100096.936559.png home1-2/aligned_depth/1560100096.936553.png home1-3/color/1560200044.891351.png home1-3/aligned_depth/1560200044.891345.png 
-1.004517 -0.251312 0.000000 0.996343 0.000000 0.000000 0.085442 home1-2/color/1560100098.442064.png home1-2/aligned_depth/1560100098.442058.png home1-3/color/1560200044.891351.png home1-3/aligned_depth/1560200044.891345.png 
0.555306 -0.046099 0.000000 0.999694 0.000000 0.000000 -0.024744 home1-2/color/1560100095.371940.png home1-2/aligned_depth/1560100095.371934.png home1-3/color/1560200044.891351.png home1-3/aligned_depth/1560200044.891345.png 
-0.138683 -0.080332 0.000000 0.999910 0.000000 0.000000 -0.013414 home1-2/color/1560100096.503175.png home1-2/aligned_depth/1560100096.503169.png home1-3/color/1560200045.024627.png home1-3/aligned_depth/1560200045.024620.png 
-0.390427 -0.119458 0.000000 0.999891 0.000000 0.000000 0.014744 home1-2/color/1560100096.936559.png home1-2/aligned_depth/1560100096.936553.png home1-3/color/1560200045.024627.png home1-3/aligned_depth/1560200045.024620.png 
-0.943886 -0.232240 0.000000 0.996157 0.000000 0.000000 0.087590 home1-2/color/1560100098.542127.png home1-2/aligned_depth/1560100098.542121.png home1-3/color/1560200045.024627.png home1-3/aligned_depth/1560200045.024620.png 
0.626595 -0.043049 0.000000 0.999571 0.000000 0.000000 -0.029305 home1-2/color/1560100095.371940.png home1-2/aligned_depth/1560100095.371934.png home1-3/color/1560200045.024627.png home1-3/aligned_depth/1560200045.024620.png 
-0.255306 -0.097927 0.000000 0.999996 0.000000 0.000000 0.002802 home1-2/color/1560100096.803210.png home1-2/aligned_depth/1560100096.803204.png home1-3/color/1560200045.157903.png home1-3/aligned_depth/1560200045.157896.png 
-0.338280 -0.112070 0.000000 0.999928 0.000000 0.000000 0.012031 home1-2/color/1560100096.936559.png home1-2/aligned_depth/1560100096.936553.png home1-3/color/1560200045.157903.png home1-3/aligned_depth/1560200045.157896.png 
-0.855484 -0.193653 0.000000 0.997503 0.000000 0.000000 0.070621 home1-2/color/1560100098.342001.png home1-2/aligned_depth/1560100098.341995.png home1-3/color/1560200045.157903.png home1-3/aligned_depth/1560200045.157896.png 
0.679190 -0.040278 0.000000 0.999487 0.000000 0.000000 -0.032016 home1-2/color/1560100095.371940.png home1-2/aligned_depth/1560100095.371934.png home1-3/color/1560200045.157903.png home1-3/aligned_depth/1560200045.157896.png 
-0.215859 -0.099261 0.000000 1.000000 0.000000 0.000000 0.000165 home1-2/color/1560100096.803210.png home1-2/aligned_depth/1560100096.803204.png home1-3/color/1560200045.260892.png home1-3/aligned_depth/1560200045.257853.png 
-0.298816 -0.112676 0.000000 0.999956 0.000000 0.000000 0.009394 home1-2/color/1560100096.936559.png home1-2/aligned_depth/1560100096.936553.png home1-3/color/1560200045.260892.png home1-3/aligned_depth/1560200045.257853.png 
-0.854234 -0.212209 0.000000 0.996611 0.000000 0.000000 0.082259 home1-2/color/1560100098.542127.png home1-2/aligned_depth/1560100098.542121.png home1-3/color/1560200045.260892.png home1-3/aligned_depth/1560200045.257853.png 
0.718448 -0.044354 0.000000 0.999399 0.000000 0.000000 -0.034652 home1-2/color/1560100095.371940.png home1-2/aligned_depth/1560100095.371934.png home1-3/color/1560200045.260892.png home1-3/aligned_depth/1560200045.257853.png 
-0.181293 -0.099675 0.000000 0.999999 0.000000 0.000000 -0.001637 home1-2/color/1560100096.803210.png home1-2/aligned_depth/1560100096.803204.png home1-3/color/1560200045.327556.png home1-3/aligned_depth/1560200045.327549.png 
-0.264248 -0.112452 0.000000 0.999971 0.000000 0.000000 0.007592 home1-2/color/1560100096.936559.png home1-2/aligned_depth/1560100096.936553.png home1-3/color/1560200045.327556.png home1-3/aligned_depth/1560200045.327549.png 
-0.820066 -0.206962 0.000000 0.996758 0.000000 0.000000 0.080463 home1-2/color/1560100098.542127.png home1-2/aligned_depth/1560100098.542121.png home1-3/color/1560200045.327556.png home1-3/aligned_depth/1560200045.327549.png 
0.752901 -0.047173 0.000000 0.999335 0.000000 0.000000 -0.036453 home1-2/color/1560100095.371940.png home1-2/aligned_depth/1560100095.371934.png home1-3/color/1560200045.327556.png home1-3/aligned_depth/1560200045.327549.png 
1.506603 -0.023366 0.000000 0.999202 0.000000 0.000000 -0.039931 home1-2/color/1560100094.271219.png home1-2/aligned_depth/1560100094.271213.png home1-3/color/1560200045.327556.png home1-3/aligned_depth/1560200045.327549.png 
-0.150818 -0.094939 0.000000 0.999998 0.000000 0.000000 -0.002194 home1-2/color/1560100096.803210.png home1-2/aligned_depth/1560100096.803204.png home1-3/color/1560200045.394219.png home1-3/aligned_depth/1560200045.394212.png 
-0.233865 -0.107154 0.000000 0.999975 0.000000 0.000000 0.007036 home1-2/color/1560100096.936559.png home1-2/aligned_depth/1560100096.936553.png home1-3/color/1560200045.394219.png home1-3/aligned_depth/1560200045.394212.png 
-0.790777 -0.197302 0.000000 0.996802 0.000000 0.000000 0.079908 home1-2/color/1560100098.542127.png home1-2/aligned_depth/1560100098.542121.png home1-3/color/1560200045.394219.png home1-3/aligned_depth/1560200045.394212.png 
0.783632 -0.044568 0.000000 0.999315 0.000000 0.000000 -0.037009 home1-2/color/1560100095.371940.png home1-2/aligned_depth/1560100095.371934.png home1-3/color/1560200045.394219.png home1-3/aligned_depth/1560200045.394212.png 
1.537351 -0.020976 0.000000 0.999180 0.000000 0.000000 -0.040487 home1-2/color/1560100094.271219.png home1-2/aligned_depth/1560100094.271213.png home1-3/color/1560200045.394219.png home1-3/aligned_depth/1560200045.394212.png 
-0.234965 -0.106421 0.000000 0.999962 0.000000 0.000000 0.008684 home1-2/color/1560100096.936559.png home1-2/aligned_depth/1560100096.936553.png home1-3/color/1560200045.427551.png home1-3/aligned_depth/1560200045.427544.png 
-0.151904 -0.094185 0.000000 1.000000 0.000000 0.000000 -0.000546 home1-2/color/1560100096.803210.png home1-2/aligned_depth/1560100096.803204.png home1-3/color/1560200045.427551.png home1-3/aligned_depth/1560200045.427544.png 
-0.753539 -0.175951 0.000000 0.997734 0.000000 0.000000 0.067281 home1-2/color/1560100098.342001.png home1-2/aligned_depth/1560100098.341995.png home1-3/color/1560200045.427551.png home1-3/aligned_depth/1560200045.427544.png 
1.044359 -0.042815 0.000000 0.999256 0.000000 0.000000 -0.038560 home1-2/color/1560100094.971530.png home1-2/aligned_depth/1560100094.971524.png home1-3/color/1560200045.427551.png home1-3/aligned_depth/1560200045.427544.png 
1.536326 -0.020141 0.000000 0.999245 0.000000 0.000000 -0.038840 home1-2/color/1560100094.271219.png home1-2/aligned_depth/1560100094.271213.png home1-3/color/1560200045.427551.png home1-3/aligned_depth/1560200045.427544.png 
-0.143096 -0.094104 0.000000 0.999999 0.000000 0.000000 -0.001020 home1-2/color/1560100096.803210.png home1-2/aligned_depth/1560100096.803204.png home1-3/color/1560200045.494215.png home1-3/aligned_depth/1560200045.494208.png 
-0.293152 -0.097226 0.000000 0.999929 0.000000 0.000000 0.011898 home1-2/color/1560100097.103245.png home1-2/aligned_depth/1560100097.103240.png home1-3/color/1560200045.494215.png home1-3/aligned_depth/1560200045.494208.png 
-0.774549 -0.197873 0.000000 0.997230 0.000000 0.000000 0.074381 home1-2/color/1560100098.442064.png home1-2/aligned_depth/1560100098.442058.png home1-3/color/1560200045.494215.png home1-3/aligned_depth/1560200045.494208.png 
0.791394 -0.044274 0.000000 0.999358 0.000000 0.000000 -0.035837 home1-2/color/1560100095.371940.png home1-2/aligned_depth/1560100095.371934.png home1-3/color/1560200045.494215.png home1-3/aligned_depth/1560200045.494208.png 
1.545115 -0.020735 0.000000 0.999227 0.000000 0.000000 -0.039314 home1-2/color/1560100094.271219.png home1-2/aligned_depth/1560100094.271213.png home1-3/color/1560200045.494215.png home1-3/aligned_depth/1560200045.494208.png 
-0.335008 -0.110068 0.000000 0.999833 0.000000 0.000000 0.018280 home1-2/color/1560100097.239227.png home1-2/aligned_depth/1560100097.239221.png home1-3/color/1560200045.594210.png home1-3/aligned_depth/1560200045.594204.png 
-0.104281 -0.094117 0.000000 0.999998 0.000000 0.000000 -0.001898 home1-2/color/1560100096.803210.png home1-2/aligned_depth/1560100096.803204.png home1-3/color/1560200045.594210.png home1-3/aligned_depth/1560200045.594204.png 
-0.706364 -0.169438 0.000000 0.997824 0.000000 0.000000 0.065932 home1-2/color/1560100098.342001.png home1-2/aligned_depth/1560100098.341995.png home1-3/color/1560200045.594210.png home1-3/aligned_depth/1560200045.594204.png 
0.830114 -0.046987 0.000000 0.999326 0.000000 0.000000 -0.036714 home1-2/color/1560100095.371940.png home1-2/aligned_depth/1560100095.371934.png home1-3/color/1560200045.594210.png home1-3/aligned_depth/1560200045.594204.png 
-0.305248 -0.114089 0.000000 0.999819 0.000000 0.000000 0.019015 home1-2/color/1560100097.239227.png home1-2/aligned_depth/1560100097.239221.png home1-3/color/1560200045.694206.png home1-3/aligned_depth/1560200045.694199.png 
-0.074708 -0.099335 0.000000 0.999999 0.000000 0.000000 -0.001163 home1-2/color/1560100096.803210.png home1-2/aligned_depth/1560100096.803204.png home1-3/color/1560200045.694206.png home1-3/aligned_depth/1560200045.694199.png 
-0.676356 -0.170606 0.000000 0.997775 0.000000 0.000000 0.066665 home1-2/color/1560100098.342001.png home1-2/aligned_depth/1560100098.341995.png home1-3/color/1560200045.694206.png home1-3/aligned_depth/1560200045.694199.png 
0.859252 -0.054251 0.000000 0.999353 0.000000 0.000000 -0.035979 home1-2/color/1560100095.371940.png home1-2/aligned_depth/1560100095.371934.png home1-3/color/1560200045.694206.png home1-3/aligned_depth/1560200045.694199.png 
-0.200274 -0.091775 0.000000 0.999946 0.000000 0.000000 0.010437 home1-2/color/1560100097.103245.png home1-2/aligned_depth/1560100097.103240.png home1-3/color/1560200045.760870.png home1-3/aligned_depth/1560200045.760863.png 
-0.050108 -0.091055 0.000000 0.999997 0.000000 0.000000 -0.002481 home1-2/color/1560100096.803210.png home1-2/aligned_depth/1560100096.803204.png home1-3/color/1560200045.760870.png home1-3/aligned_depth/1560200045.760863.png 
-0.653104 -0.159073 0.000000 0.997862 0.000000 0.000000 0.065350 home1-2/color/1560100098.342001.png home1-2/aligned_depth/1560100098.341995.png home1-3/color/1560200045.760870.png home1-3/aligned_depth/1560200045.760863.png 
0.884368 -0.047702 0.000000 0.999304 0.000000 0.000000 -0.037297 home1-2/color/1560100095.371940.png home1-2/aligned_depth/1560100095.371934.png home1-3/color/1560200045.760870.png home1-3/aligned_depth/1560200045.760863.png 
-0.193683 -0.102630 0.000000 0.999929 0.000000 0.000000 0.011906 home1-2/color/1560100097.103245.png home1-2/aligned_depth/1560100097.103240.png home1-3/color/1560200045.794202.png home1-3/aligned_depth/1560200045.794195.png 
-0.043800 -0.102077 0.000000 0.999999 0.000000 0.000000 -0.001012 home1-2/color/1560100096.803210.png home1-2/aligned_depth/1560100096.803204.png home1-3/color/1560200045.794202.png home1-3/aligned_depth/1560200045.794195.png 
-0.645362 -0.169139 0.000000 0.997765 0.000000 0.000000 0.066816 home1-2/color/1560100098.342001.png home1-2/aligned_depth/1560100098.341995.png home1-3/color/1560200045.794202.png home1-3/aligned_depth/1560200045.794195.png 
0.889895 -0.059137 0.000000 0.999358 0.000000 0.000000 -0.035828 home1-2/color/1560100095.371940.png home1-2/aligned_depth/1560100095.371934.png home1-3/color/1560200045.794202.png home1-3/aligned_depth/1560200045.794195.png 
-0.270918 -0.115460 0.000000 0.999818 0.000000 0.000000 0.019096 home1-2/color/1560100097.239227.png home1-2/aligned_depth/1560100097.239221.png home1-3/color/1560200045.827533.png home1-3/aligned_depth/1560200045.827527.png 
-0.040460 -0.102090 0.000000 0.999999 0.000000 0.000000 -0.001082 home1-2/color/1560100096.803210.png home1-2/aligned_depth/1560100096.803204.png home1-3/color/1560200045.827533.png home1-3/aligned_depth/1560200045.827527.png 
-0.671880 -0.190335 0.000000 0.997235 0.000000 0.000000 0.074319 home1-2/color/1560100098.442064.png home1-2/aligned_depth/1560100098.442058.png home1-3/color/1560200045.827533.png home1-3/aligned_depth/1560200045.827527.png 
0.893225 -0.059383 0.000000 0.999355 0.000000 0.000000 -0.035898 home1-2/color/1560100095.371940.png home1-2/aligned_depth/1560100095.371934.png home1-3/color/1560200045.827533.png home1-3/aligned_depth/1560200045.827527.png 
-0.253000 -0.114693 0.000000 0.999825 0.000000 0.000000 0.018697 home1-2/color/1560100097.239227.png home1-2/aligned_depth/1560100097.239221.png home1-3/color/1560200045.860866.png home1-3/aligned_depth/1560200045.860858.png 
-0.022527 -0.102047 0.000000 0.999999 0.000000 0.000000 -0.001481 home1-2/color/1560100096.803210.png home1-2/aligned_depth/1560100096.803204.png home1-3/color/1560200045.860866.png home1-3/aligned_depth/1560200045.860858.png 
-0.624289 -0.166231 0.000000 0.997797 0.000000 0.000000 0.066348 home1-2/color/1560100098.342001.png home1-2/aligned_depth/1560100098.341995.png home1-3/color/1560200045.860866.png home1-3/aligned_depth/1560200045.860858.png 
0.911118 -0.060588 0.000000 0.999341 0.000000 0.000000 -0.036297 home1-2/color/1560100095.371940.png home1-2/aligned_depth/1560100095.371934.png home1-3/color/1560200045.860866.png home1-3/aligned_depth/1560200045.860858.png 
-0.248602 -0.114589 0.000000 0.999826 0.000000 0.000000 0.018651 home1-2/color/1560100097.239227.png home1-2/aligned_depth/1560100097.239221.png home1-3/color/1560200045.894197.png home1-3/aligned_depth/1560200045.894190.png 
-0.018128 -0.102120 0.000000 0.999999 0.000000 0.000000 -0.001528 home1-2/color/1560100096.803210.png home1-2/aligned_depth/1560100096.803204.png home1-3/color/1560200045.894197.png home1-3/aligned_depth/1560200045.894190.png 
-0.619920 -0.165708 0.000000 0.997800 0.000000 0.000000 0.066301 home1-2/color/1560100098.342001.png home1-2/aligned_depth/1560100098.341995.png home1-3/color/1560200045.894197.png home1-3/aligned_depth/1560200045.894190.png 
1.095479 -0.062464 0.000000 0.999252 0.000000 0.000000 -0.038673 home1-2/color/1560100095.138532.png home1-2/aligned_depth/1560100095.138526.png home1-3/color/1560200045.894197.png home1-3/aligned_depth/1560200045.894190.png 
-0.195370 -0.107673 0.000000 0.999826 0.000000 0.000000 0.018675 home1-2/color/1560100097.239227.png home1-2/aligned_depth/1560100097.239221.png home1-3/color/1560200046.027525.png home1-3/aligned_depth/1560200046.027518.png 
0.035340 -0.097357 0.000000 0.999999 0.000000 0.000000 -0.001503 home1-2/color/1560100096.803210.png home1-2/aligned_depth/1560100096.803204.png home1-3/color/1560200046.027525.png home1-3/aligned_depth/1560200046.027518.png 
