# dx dy dz dw dx dy dz ref_color ref_depth loc_color loc_depth 
0.427086 -0.017707 0.000000 0.993514 0.000000 0.000000 -0.113709 home1-2/color/1560100060.520865.png home1-2/aligned_depth/1560100060.520860.png home1-2/color/1560100061.556114.png home1-2/aligned_depth/1560100061.556108.png
0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 home1-2/color/1560100061.622854.png home1-2/aligned_depth/1560100061.622848.png home1-2/color/1560100061.622854.png home1-2/aligned_depth/1560100061.622848.png
0.012285 0.009016 0.000000 0.999992 0.000000 0.000000 -0.004082 home1-2/color/1560100061.556114.png home1-2/aligned_depth/1560100061.556108.png home1-2/color/1560100061.622854.png home1-2/aligned_depth/1560100061.622848.png
-0.051789 -0.000654 0.000000 0.999800 0.000000 0.000000 0.020023 home1-2/color/1560100061.789704.png home1-2/aligned_depth/1560100061.789698.png home1-2/color/1560100061.622854.png home1-2/aligned_depth/1560100061.622848.png
-0.154578 -0.019669 0.000000 0.997899 0.000000 0.000000 0.064785 home1-2/color/1560100062.053848.png home1-2/aligned_depth/1560100062.053842.png home1-2/color/1560100061.622854.png home1-2/aligned_depth/1560100061.622848.png
-0.252157 -0.065020 0.000000 0.989732 0.000000 0.000000 0.142933 home1-2/color/1560100062.387456.png home1-2/aligned_depth/1560100062.387450.png home1-2/color/1560100061.622854.png home1-2/aligned_depth/1560100061.622848.png
-0.291385 -0.089994 0.000000 0.982247 0.000000 0.000000 0.187591 home1-2/color/1560100062.520899.png home1-2/aligned_depth/1560100062.520893.png home1-2/color/1560100061.622854.png home1-2/aligned_depth/1560100061.622848.png
0.441091 -0.011700 0.000000 0.993042 0.000000 0.000000 -0.117763 home1-2/color/1560100060.520865.png home1-2/aligned_depth/1560100060.520860.png home1-2/color/1560100061.622854.png home1-2/aligned_depth/1560100061.622848.png
-0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 home1-2/color/1560100061.789704.png home1-2/aligned_depth/1560100061.789698.png home1-2/color/1560100061.789704.png home1-2/aligned_depth/1560100061.789698.png
0.051774 -0.001420 0.000000 0.999800 0.000000 0.000000 -0.020023 home1-2/color/1560100061.622854.png home1-2/aligned_depth/1560100061.622848.png home1-2/color/1560100061.789704.png home1-2/aligned_depth/1560100061.789698.png
0.064046 0.007173 0.000000 0.999709 0.000000 0.000000 -0.024103 home1-2/color/1560100061.556114.png home1-2/aligned_depth/1560100061.556108.png home1-2/color/1560100061.789704.png home1-2/aligned_depth/1560100061.789698.png
-0.103055 -0.014383 0.000000 0.998996 0.000000 0.000000 0.044791 home1-2/color/1560100062.053848.png home1-2/aligned_depth/1560100062.053842.png home1-2/color/1560100061.789704.png home1-2/aligned_depth/1560100061.789698.png
-0.202097 -0.051735 0.000000 0.992396 0.000000 0.000000 0.123087 home1-2/color/1560100062.387456.png home1-2/aligned_depth/1560100062.387450.png home1-2/color/1560100061.789704.png home1-2/aligned_depth/1560100061.789698.png
-0.242732 -0.072235 0.000000 0.985806 0.000000 0.000000 0.167887 home1-2/color/1560100062.520899.png home1-2/aligned_depth/1560100062.520893.png home1-2/color/1560100061.789704.png home1-2/aligned_depth/1560100061.789698.png
0.491096 -0.025190 0.000000 0.990485 0.000000 0.000000 -0.137622 home1-2/color/1560100060.520865.png home1-2/aligned_depth/1560100060.520860.png home1-2/color/1560100061.789704.png home1-2/aligned_depth/1560100061.789698.png
-0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 home1-2/color/1560100062.053848.png home1-2/aligned_depth/1560100062.053842.png home1-2/color/1560100062.053848.png home1-2/aligned_depth/1560100062.053842.png
0.103928 0.005103 0.000000 0.998996 0.000000 0.000000 -0.044791 home1-2/color/1560100061.789704.png home1-2/aligned_depth/1560100061.789698.png home1-2/color/1560100062.053848.png home1-2/aligned_depth/1560100062.053842.png
-0.102564 -0.021396 0.000000 0.996913 0.000000 0.000000 0.078513 home1-2/color/1560100062.387456.png home1-2/aligned_depth/1560100062.387450.png home1-2/color/1560100062.053848.png home1-2/aligned_depth/1560100062.053842.png
-0.146351 -0.033018 0.000000 0.992337 0.000000 0.000000 0.123563 home1-2/color/1560100062.520899.png home1-2/aligned_depth/1560100062.520893.png home1-2/color/1560100062.053848.png home1-2/aligned_depth/1560100062.053842.png
0.155823 -0.000482 0.000000 0.997899 0.000000 0.000000 -0.064785 home1-2/color/1560100061.622854.png home1-2/aligned_depth/1560100061.622848.png home1-2/color/1560100062.053848.png home1-2/aligned_depth/1560100062.053842.png
0.168099 0.007262 0.000000 0.997627 0.000000 0.000000 -0.068857 home1-2/color/1560100061.556114.png home1-2/aligned_depth/1560100061.556108.png home1-2/color/1560100062.053848.png home1-2/aligned_depth/1560100062.053842.png
-0.277199 -0.102955 0.000000 0.976580 0.000000 0.000000 0.215156 home1-2/color/1560100062.921229.png home1-2/aligned_depth/1560100062.921223.png home1-2/color/1560100062.053848.png home1-2/aligned_depth/1560100062.053842.png
0.592479 -0.048614 0.000000 0.983326 0.000000 0.000000 -0.181849 home1-2/color/1560100060.520865.png home1-2/aligned_depth/1560100060.520860.png home1-2/color/1560100062.053848.png home1-2/aligned_depth/1560100062.053842.png
0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 home1-2/color/1560100062.387456.png home1-2/aligned_depth/1560100062.387450.png home1-2/color/1560100062.387456.png home1-2/aligned_depth/1560100062.387450.png
-0.046143 -0.002433 0.000000 0.998975 0.000000 0.000000 0.045270 home1-2/color/1560100062.520899.png home1-2/aligned_depth/1560100062.520893.png home1-2/color/1560100062.387456.png home1-2/aligned_depth/1560100062.387450.png
0.104649 0.005077 0.000000 0.996913 0.000000 0.000000 -0.078513 home1-2/color/1560100062.053848.png home1-2/aligned_depth/1560100062.053842.png home1-2/color/1560100062.387456.png home1-2/aligned_depth/1560100062.387450.png
-0.184372 -0.054371 0.000000 0.990458 0.000000 0.000000 0.137817 home1-2/color/1560100062.921229.png home1-2/aligned_depth/1560100062.921223.png home1-2/color/1560100062.387456.png home1-2/aligned_depth/1560100062.387450.png
0.208612 0.000794 0.000000 0.992396 0.000000 0.000000 -0.123087 home1-2/color/1560100061.789704.png home1-2/aligned_depth/1560100061.789698.png home1-2/color/1560100062.387456.png home1-2/aligned_depth/1560100062.387450.png
0.260250 -0.008979 0.000000 0.989732 0.000000 0.000000 -0.142933 home1-2/color/1560100061.622854.png home1-2/aligned_depth/1560100061.622848.png home1-2/color/1560100062.387456.png home1-2/aligned_depth/1560100062.387450.png
0.272453 -0.002087 0.000000 0.989141 0.000000 0.000000 -0.146971 home1-2/color/1560100061.556114.png home1-2/aligned_depth/1560100061.556108.png home1-2/color/1560100062.387456.png home1-2/aligned_depth/1560100062.387450.png
-0.263296 -0.085491 0.000000 0.982356 0.000000 0.000000 0.187022 home1-2/color/1560100063.152222.png home1-2/aligned_depth/1560100063.152216.png home1-2/color/1560100062.387456.png home1-2/aligned_depth/1560100062.387450.png
0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 home1-2/color/1560100062.520899.png home1-2/aligned_depth/1560100062.520893.png home1-2/color/1560100062.520899.png home1-2/aligned_depth/1560100062.520893.png
0.046174 -0.001750 0.000000 0.998975 0.000000 0.000000 -0.045270 home1-2/color/1560100062.387456.png home1-2/aligned_depth/1560100062.387450.png home1-2/color/1560100062.520899.png home1-2/aligned_depth/1560100062.520893.png
-0.139474 -0.043449 0.000000 0.995681 0.000000 0.000000 0.092838 home1-2/color/1560100062.921229.png home1-2/aligned_depth/1560100062.921223.png home1-2/color/1560100062.520899.png home1-2/aligned_depth/1560100062.520893.png
0.149980 -0.003880 0.000000 0.992337 0.000000 0.000000 -0.123563 home1-2/color/1560100062.053848.png home1-2/aligned_depth/1560100062.053842.png home1-2/color/1560100062.520899.png home1-2/aligned_depth/1560100062.520893.png
-0.219709 -0.070152 0.000000 0.989815 0.000000 0.000000 0.142359 home1-2/color/1560100063.152222.png home1-2/aligned_depth/1560100063.152216.png home1-2/color/1560100062.520899.png home1-2/aligned_depth/1560100062.520893.png
0.252959 -0.012183 0.000000 0.985806 0.000000 0.000000 -0.167887 home1-2/color/1560100061.789704.png home1-2/aligned_depth/1560100061.789698.png home1-2/color/1560100062.520899.png home1-2/aligned_depth/1560100062.520893.png
0.304042 -0.023722 0.000000 0.982247 0.000000 0.000000 -0.187591 home1-2/color/1560100061.622854.png home1-2/aligned_depth/1560100061.622848.png home1-2/color/1560100062.520899.png home1-2/aligned_depth/1560100062.520893.png
0.316124 -0.017187 0.000000 0.981473 0.000000 0.000000 -0.191599 home1-2/color/1560100061.556114.png home1-2/aligned_depth/1560100061.556108.png home1-2/color/1560100062.520899.png home1-2/aligned_depth/1560100062.520893.png
-0.356615 -0.154676 0.000000 0.969142 0.000000 0.000000 0.246504 home1-2/color/1560100063.585794.png home1-2/aligned_depth/1560100063.585788.png home1-2/color/1560100062.520899.png home1-2/aligned_depth/1560100062.520893.png
0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 home1-2/color/1560100062.921229.png home1-2/aligned_depth/1560100062.921223.png home1-2/color/1560100062.921229.png home1-2/aligned_depth/1560100062.921223.png
-0.085254 -0.013030 0.000000 0.998757 0.000000 0.000000 0.049851 home1-2/color/1560100063.152222.png home1-2/aligned_depth/1560100063.152216.png home1-2/color/1560100062.921229.png home1-2/aligned_depth/1560100062.921223.png
0.145103 0.016915 0.000000 0.995681 0.000000 0.000000 -0.092838 home1-2/color/1560100062.520899.png home1-2/aligned_depth/1560100062.520893.png home1-2/color/1560100062.921229.png home1-2/aligned_depth/1560100062.921223.png
0.192212 0.001971 0.000000 0.990458 0.000000 0.000000 -0.137817 home1-2/color/1560100062.387456.png home1-2/aligned_depth/1560100062.387450.png home1-2/color/1560100062.921229.png home1-2/aligned_depth/1560100062.921223.png
-0.237228 -0.070487 0.000000 0.987841 0.000000 0.000000 0.155466 home1-2/color/1560100063.585794.png home1-2/aligned_depth/1560100063.585788.png home1-2/color/1560100062.921229.png home1-2/aligned_depth/1560100062.921223.png
0.294800 -0.023066 0.000000 0.976580 0.000000 0.000000 -0.215156 home1-2/color/1560100062.053848.png home1-2/aligned_depth/1560100062.053842.png home1-2/color/1560100062.921229.png home1-2/aligned_depth/1560100062.921223.png
0.000000 -0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 home1-2/color/1560100063.152222.png home1-2/aligned_depth/1560100063.152216.png home1-2/color/1560100063.152222.png home1-2/aligned_depth/1560100063.152216.png
0.086128 0.004476 0.000000 0.998757 0.000000 0.000000 -0.049851 home1-2/color/1560100062.921229.png home1-2/aligned_depth/1560100062.921223.png home1-2/color/1560100063.152222.png home1-2/aligned_depth/1560100063.152216.png
-0.156638 -0.039773 0.000000 0.994363 0.000000 0.000000 0.106027 home1-2/color/1560100063.585794.png home1-2/aligned_depth/1560100063.585788.png home1-2/color/1560100063.152222.png home1-2/aligned_depth/1560100063.152216.png
0.230574 0.005391 0.000000 0.989815 0.000000 0.000000 -0.142359 home1-2/color/1560100062.520899.png home1-2/aligned_depth/1560100062.520893.png home1-2/color/1560100063.152222.png home1-2/aligned_depth/1560100063.152216.png
0.276290 -0.017236 0.000000 0.982356 0.000000 0.000000 -0.187022 home1-2/color/1560100062.387456.png home1-2/aligned_depth/1560100062.387450.png home1-2/color/1560100063.152222.png home1-2/aligned_depth/1560100063.152216.png
-0.339389 -0.119464 0.000000 0.975035 0.000000 0.000000 0.222050 home1-2/color/1560100064.150596.png home1-2/aligned_depth/1560100064.150590.png home1-2/color/1560100063.152222.png home1-2/aligned_depth/1560100063.152216.png
-0.429154 -0.135653 0.000000 0.972705 0.000000 0.000000 0.232044 home1-2/color/1560100064.383996.png home1-2/aligned_depth/1560100064.383990.png home1-2/color/1560100063.152222.png home1-2/aligned_depth/1560100063.152216.png
0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 home1-2/color/1560100063.585794.png home1-2/aligned_depth/1560100063.585788.png home1-2/color/1560100063.585794.png home1-2/aligned_depth/1560100063.585788.png
0.161503 0.005850 0.000000 0.994363 0.000000 0.000000 -0.106027 home1-2/color/1560100063.152222.png home1-2/aligned_depth/1560100063.152216.png home1-2/color/1560100063.585794.png home1-2/aligned_depth/1560100063.585788.png
-0.196345 -0.044258 0.000000 0.993083 0.000000 0.000000 0.117418 home1-2/color/1560100064.150596.png home1-2/aligned_depth/1560100064.150590.png home1-2/color/1560100063.585794.png home1-2/aligned_depth/1560100063.585788.png
0.247411 -0.005785 0.000000 0.987841 0.000000 0.000000 -0.155466 home1-2/color/1560100062.921229.png home1-2/aligned_depth/1560100062.921223.png home1-2/color/1560100063.585794.png home1-2/aligned_depth/1560100063.585788.png
-0.287684 -0.057527 0.000000 0.991825 0.000000 0.000000 0.127603 home1-2/color/1560100064.383996.png home1-2/aligned_depth/1560100064.383990.png home1-2/color/1560100063.585794.png home1-2/aligned_depth/1560100063.585788.png
0.387179 -0.034510 0.000000 0.969142 0.000000 0.000000 -0.246504 home1-2/color/1560100062.520899.png home1-2/aligned_depth/1560100062.520893.png home1-2/color/1560100063.585794.png home1-2/aligned_depth/1560100063.585788.png
-0.426261 -0.084097 0.000000 0.989249 0.000000 0.000000 0.146241 home1-2/color/1560100064.684082.png home1-2/aligned_depth/1560100064.684076.png home1-2/color/1560100063.585794.png home1-2/aligned_depth/1560100063.585788.png
-0.535153 -0.102435 0.000000 0.986829 0.000000 0.000000 0.161769 home1-2/color/1560100064.917481.png home1-2/aligned_depth/1560100064.917476.png home1-2/color/1560100063.585794.png home1-2/aligned_depth/1560100063.585788.png
-0.681860 -0.150393 0.000000 0.981852 0.000000 0.000000 0.189649 home1-2/color/1560100065.251725.png home1-2/aligned_depth/1560100065.251719.png home1-2/color/1560100063.585794.png home1-2/aligned_depth/1560100063.585788.png
-0.687790 -0.151831 0.000000 0.981514 0.000000 0.000000 0.191391 home1-2/color/1560100065.285067.png home1-2/aligned_depth/1560100065.285061.png home1-2/color/1560100063.585794.png home1-2/aligned_depth/1560100063.585788.png
-0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 home1-2/color/1560100064.150596.png home1-2/aligned_depth/1560100064.150590.png home1-2/color/1560100064.150596.png home1-2/aligned_depth/1560100064.150590.png
-0.092289 -0.009249 0.000000 0.999947 0.000000 0.000000 0.010262 home1-2/color/1560100064.383996.png home1-2/aligned_depth/1560100064.383990.png home1-2/color/1560100064.150596.png home1-2/aligned_depth/1560100064.150590.png
0.201252 -0.002753 0.000000 0.993083 0.000000 0.000000 -0.117418 home1-2/color/1560100063.585794.png home1-2/aligned_depth/1560100063.585788.png home1-2/color/1560100064.150596.png home1-2/aligned_depth/1560100064.150590.png
-0.232821 -0.028502 0.000000 0.999577 0.000000 0.000000 0.029074 home1-2/color/1560100064.684082.png home1-2/aligned_depth/1560100064.684076.png home1-2/color/1560100064.150596.png home1-2/aligned_depth/1560100064.150590.png
-0.343556 -0.040788 0.000000 0.998997 0.000000 0.000000 0.044779 home1-2/color/1560100064.917481.png home1-2/aligned_depth/1560100064.917476.png home1-2/color/1560100064.150596.png home1-2/aligned_depth/1560100064.150590.png
0.357650 -0.039276 0.000000 0.975035 0.000000 0.000000 -0.222050 home1-2/color/1560100063.152222.png home1-2/aligned_depth/1560100063.152216.png home1-2/color/1560100064.150596.png home1-2/aligned_depth/1560100064.150590.png
-0.494060 -0.077998 0.000000 0.997328 0.000000 0.000000 0.073051 home1-2/color/1560100065.251725.png home1-2/aligned_depth/1560100065.251719.png home1-2/color/1560100064.150596.png home1-2/aligned_depth/1560100064.150590.png
-0.500248 -0.078771 0.000000 0.997197 0.000000 0.000000 0.074820 home1-2/color/1560100065.285067.png home1-2/aligned_depth/1560100065.285061.png home1-2/color/1560100064.150596.png home1-2/aligned_depth/1560100064.150590.png
-0.712350 -0.128711 0.000000 0.994333 0.000000 0.000000 0.106308 home1-2/color/1560100065.818546.png home1-2/aligned_depth/1560100065.818540.png home1-2/color/1560100064.150596.png home1-2/aligned_depth/1560100064.150590.png
-0.764328 -0.127556 0.000000 0.994091 0.000000 0.000000 0.108550 home1-2/color/1560100065.951916.png home1-2/aligned_depth/1560100065.951910.png home1-2/color/1560100064.150596.png home1-2/aligned_depth/1560100064.150590.png
0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 home1-2/color/1560100064.383996.png home1-2/aligned_depth/1560100064.383990.png home1-2/color/1560100064.383996.png home1-2/aligned_depth/1560100064.383990.png
0.092460 0.007353 0.000000 0.999947 0.000000 0.000000 -0.010262 home1-2/color/1560100064.150596.png home1-2/aligned_depth/1560100064.150590.png home1-2/color/1560100064.383996.png home1-2/aligned_depth/1560100064.383990.png
-0.140945 -0.015787 0.000000 0.999823 0.000000 0.000000 0.018815 home1-2/color/1560100064.684082.png home1-2/aligned_depth/1560100064.684076.png home1-2/color/1560100064.383996.png home1-2/aligned_depth/1560100064.383990.png
-0.252125 -0.025192 0.000000 0.999404 0.000000 0.000000 0.034525 home1-2/color/1560100064.917481.png home1-2/aligned_depth/1560100064.917476.png home1-2/color/1560100064.383996.png home1-2/aligned_depth/1560100064.383990.png
0.292877 -0.017165 0.000000 0.991825 0.000000 0.000000 -0.127603 home1-2/color/1560100063.585794.png home1-2/aligned_depth/1560100063.585788.png home1-2/color/1560100064.383996.png home1-2/aligned_depth/1560100064.383990.png
-0.403658 -0.057251 0.000000 0.998025 0.000000 0.000000 0.062812 home1-2/color/1560100065.251725.png home1-2/aligned_depth/1560100065.251719.png home1-2/color/1560100064.383996.png home1-2/aligned_depth/1560100064.383990.png
-0.409921 -0.057704 0.000000 0.997912 0.000000 0.000000 0.064582 home1-2/color/1560100065.285067.png home1-2/aligned_depth/1560100065.285061.png home1-2/color/1560100064.383996.png home1-2/aligned_depth/1560100064.383990.png
0.444176 -0.072685 0.000000 0.972705 0.000000 0.000000 -0.232044 home1-2/color/1560100063.152222.png home1-2/aligned_depth/1560100063.152216.png home1-2/color/1560100064.383996.png home1-2/aligned_depth/1560100064.383990.png
-0.623535 -0.101978 0.000000 0.995372 0.000000 0.000000 0.096098 home1-2/color/1560100065.818546.png home1-2/aligned_depth/1560100065.818540.png home1-2/color/1560100064.383996.png home1-2/aligned_depth/1560100064.383990.png
-0.675634 -0.100423 0.000000 0.995153 0.000000 0.000000 0.098343 home1-2/color/1560100065.951916.png home1-2/aligned_depth/1560100065.951910.png home1-2/color/1560100064.383996.png home1-2/aligned_depth/1560100064.383990.png
0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 home1-2/color/1560100064.684082.png home1-2/aligned_depth/1560100064.684076.png home1-2/color/1560100064.684082.png home1-2/aligned_depth/1560100064.684076.png
-0.111746 -0.004983 0.000000 0.999877 0.000000 0.000000 0.015715 home1-2/color/1560100064.917481.png home1-2/aligned_depth/1560100064.917476.png home1-2/color/1560100064.684082.png home1-2/aligned_depth/1560100064.684076.png
0.141439 0.010473 0.000000 0.999823 0.000000 0.000000 -0.018815 home1-2/color/1560100064.383996.png home1-2/aligned_depth/1560100064.383990.png home1-2/color/1560100064.684082.png home1-2/aligned_depth/1560100064.684076.png
0.234084 0.014921 0.000000 0.999577 0.000000 0.000000 -0.029074 home1-2/color/1560100064.150596.png home1-2/aligned_depth/1560100064.150590.png home1-2/color/1560100064.684082.png home1-2/aligned_depth/1560100064.684076.png
-0.264648 -0.029128 0.000000 0.999031 0.000000 0.000000 0.044023 home1-2/color/1560100065.251725.png home1-2/aligned_depth/1560100065.251719.png home1-2/color/1560100064.684082.png home1-2/aligned_depth/1560100064.684076.png
-0.271011 -0.029087 0.000000 0.998951 0.000000 0.000000 0.045795 home1-2/color/1560100065.285067.png home1-2/aligned_depth/1560100065.285061.png home1-2/color/1560100064.684082.png home1-2/aligned_depth/1560100064.684076.png
0.432361 -0.042834 0.000000 0.989249 0.000000 0.000000 -0.146241 home1-2/color/1560100063.585794.png home1-2/aligned_depth/1560100063.585788.png home1-2/color/1560100064.684082.png home1-2/aligned_depth/1560100064.684076.png
-0.486712 -0.064640 0.000000 0.997004 0.000000 0.000000 0.077354 home1-2/color/1560100065.818546.png home1-2/aligned_depth/1560100065.818540.png home1-2/color/1560100064.684082.png home1-2/aligned_depth/1560100064.684076.png
-0.538981 -0.062468 0.000000 0.996827 0.000000 0.000000 0.079602 home1-2/color/1560100065.951916.png home1-2/aligned_depth/1560100065.951910.png home1-2/color/1560100064.684082.png home1-2/aligned_depth/1560100064.684076.png
-0.608426 -0.088710 0.000000 0.995843 0.000000 0.000000 0.091084 home1-2/color/1560100066.120240.png home1-2/aligned_depth/1560100066.118623.png home1-2/color/1560100064.684082.png home1-2/aligned_depth/1560100064.684076.png
-0.000000 -0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 home1-2/color/1560100064.917481.png home1-2/aligned_depth/1560100064.917476.png home1-2/color/1560100064.917481.png home1-2/aligned_depth/1560100064.917476.png
0.111847 0.001469 0.000000 0.999877 0.000000 0.000000 -0.015715 home1-2/color/1560100064.684082.png home1-2/aligned_depth/1560100064.684076.png home1-2/color/1560100064.917481.png home1-2/aligned_depth/1560100064.917476.png
-0.153364 -0.017826 0.000000 0.999599 0.000000 0.000000 0.028318 home1-2/color/1560100065.251725.png home1-2/aligned_depth/1560100065.251719.png home1-2/color/1560100064.917481.png home1-2/aligned_depth/1560100064.917476.png
-0.159768 -0.017390 0.000000 0.999547 0.000000 0.000000 0.030091 home1-2/color/1560100065.285067.png home1-2/aligned_depth/1560100065.285061.png home1-2/color/1560100064.917481.png home1-2/aligned_depth/1560100064.917476.png
0.253262 0.007734 0.000000 0.999404 0.000000 0.000000 -0.034525 home1-2/color/1560100064.383996.png home1-2/aligned_depth/1560100064.383990.png home1-2/color/1560100064.917481.png home1-2/aligned_depth/1560100064.917476.png
0.345827 0.009887 0.000000 0.998997 0.000000 0.000000 -0.044779 home1-2/color/1560100064.150596.png home1-2/aligned_depth/1560100064.150590.png home1-2/color/1560100064.917481.png home1-2/aligned_depth/1560100064.917476.png
-0.376430 -0.045936 0.000000 0.998096 0.000000 0.000000 0.061676 home1-2/color/1560100065.818546.png home1-2/aligned_depth/1560100065.818540.png home1-2/color/1560100064.917481.png home1-2/aligned_depth/1560100064.917476.png
-0.428785 -0.043267 0.000000 0.997955 0.000000 0.000000 0.063926 home1-2/color/1560100065.951916.png home1-2/aligned_depth/1560100065.951910.png home1-2/color/1560100064.917481.png home1-2/aligned_depth/1560100064.917476.png
-0.498702 -0.066975 0.000000 0.997152 0.000000 0.000000 0.075423 home1-2/color/1560100066.120240.png home1-2/aligned_depth/1560100066.118623.png home1-2/color/1560100064.917481.png home1-2/aligned_depth/1560100064.917476.png
0.539849 -0.073789 0.000000 0.986829 0.000000 0.000000 -0.161769 home1-2/color/1560100063.585794.png home1-2/aligned_depth/1560100063.585788.png home1-2/color/1560100064.917481.png home1-2/aligned_depth/1560100064.917476.png
0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 home1-2/color/1560100065.251725.png home1-2/aligned_depth/1560100065.251719.png home1-2/color/1560100065.251725.png home1-2/aligned_depth/1560100065.251719.png
-0.006468 0.000979 0.000000 0.999998 0.000000 0.000000 0.001774 home1-2/color/1560100065.285067.png home1-2/aligned_depth/1560100065.285061.png home1-2/color/1560100065.251725.png home1-2/aligned_depth/1560100065.251719.png
0.154127 0.009115 0.000000 0.999599 0.000000 0.000000 -0.028318 home1-2/color/1560100064.917481.png home1-2/aligned_depth/1560100064.917476.png home1-2/color/1560100065.251725.png home1-2/aligned_depth/1560100065.251719.png
-0.224598 -0.017915 0.000000 0.999442 0.000000 0.000000 0.033387 home1-2/color/1560100065.818546.png home1-2/aligned_depth/1560100065.818540.png home1-2/color/1560100065.251725.png home1-2/aligned_depth/1560100065.251719.png
0.266185 0.005736 0.000000 0.999031 0.000000 0.000000 -0.044023 home1-2/color/1560100064.684082.png home1-2/aligned_depth/1560100064.684076.png home1-2/color/1560100065.251725.png home1-2/aligned_depth/1560100065.251719.png
-0.277080 -0.014562 0.000000 0.999365 0.000000 0.000000 0.035641 home1-2/color/1560100065.951916.png home1-2/aligned_depth/1560100065.951910.png home1-2/color/1560100065.251725.png home1-2/aligned_depth/1560100065.251719.png
-0.347699 -0.034780 0.000000 0.998888 0.000000 0.000000 0.047156 home1-2/color/1560100066.120240.png home1-2/aligned_depth/1560100066.118623.png home1-2/color/1560100065.251725.png home1-2/aligned_depth/1560100065.251719.png
0.407651 0.006191 0.000000 0.998025 0.000000 0.000000 -0.062812 home1-2/color/1560100064.383996.png home1-2/aligned_depth/1560100064.383990.png home1-2/color/1560100065.251725.png home1-2/aligned_depth/1560100065.251719.png
0.500152 0.005176 0.000000 0.997328 0.000000 0.000000 -0.073051 home1-2/color/1560100064.150596.png home1-2/aligned_depth/1560100064.150590.png home1-2/color/1560100065.251725.png home1-2/aligned_depth/1560100065.251719.png
0.688820 -0.114361 0.000000 0.981852 0.000000 0.000000 -0.189649 home1-2/color/1560100063.585794.png home1-2/aligned_depth/1560100063.585788.png home1-2/color/1560100065.251725.png home1-2/aligned_depth/1560100065.251719.png
