# dx dy dz dw dx dy dz ref_color ref_depth loc_color loc_depth 
0.001041 0.000184 -0.000161 0.999983 -0.000183 -0.000383 0.005853 office1-3/color/1560000111.071094.png office1-3/aligned_depth/1560000111.071088.png office1-3/color/1560000112.404400.png office1-3/aligned_depth/1560000112.404395.png
0.001169 0.000254 -0.000104 0.999978 -0.000171 -0.000213 0.006568 office1-3/color/1560000111.071094.png office1-3/aligned_depth/1560000111.071088.png office1-3/color/1560000112.740218.png office1-3/aligned_depth/1560000112.740212.png
-0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 office1-3/color/1560000111.104458.png office1-3/aligned_depth/1560000111.104451.png office1-3/color/1560000111.104458.png office1-3/aligned_depth/1560000111.104451.png
0.001249 0.000411 0.000065 0.999986 -0.000017 0.000138 0.005372 office1-3/color/1560000111.104458.png office1-3/aligned_depth/1560000111.104451.png office1-3/color/1560000111.438090.png office1-3/aligned_depth/1560000111.438084.png
0.000373 0.000268 0.000029 0.999989 -0.000081 0.000196 0.004749 office1-3/color/1560000111.104458.png office1-3/aligned_depth/1560000111.104451.png office1-3/color/1560000111.770577.png office1-3/aligned_depth/1560000111.770571.png
0.000905 0.000338 -0.000207 0.999992 -0.000030 -0.000489 0.004066 office1-3/color/1560000111.104458.png office1-3/aligned_depth/1560000111.104451.png office1-3/color/1560000112.104168.png office1-3/aligned_depth/1560000112.104162.png
0.000235 0.000291 -0.000131 0.999990 -0.000044 -0.000263 0.004355 office1-3/color/1560000111.104458.png office1-3/aligned_depth/1560000111.104451.png office1-3/color/1560000112.437760.png office1-3/aligned_depth/1560000112.437754.png
0.000424 0.000433 -0.000074 0.999988 0.000004 -0.000143 0.004958 office1-3/color/1560000111.104458.png office1-3/aligned_depth/1560000111.104451.png office1-3/color/1560000112.773594.png office1-3/aligned_depth/1560000112.773588.png
0.000000 0.000000 -0.000000 1.000000 0.000000 0.000000 0.000000 office1-3/color/1560000111.137820.png office1-3/aligned_depth/1560000111.137815.png office1-3/color/1560000111.137820.png office1-3/aligned_depth/1560000111.137815.png
-0.000994 0.000204 0.000396 0.999994 -0.000022 0.001168 0.003247 office1-3/color/1560000111.137820.png office1-3/aligned_depth/1560000111.137815.png office1-3/color/1560000111.471453.png office1-3/aligned_depth/1560000111.471447.png
-0.001124 0.000174 0.000165 0.999996 -0.000051 0.000624 0.002749 office1-3/color/1560000111.137820.png office1-3/aligned_depth/1560000111.137815.png office1-3/color/1560000111.803936.png office1-3/aligned_depth/1560000111.803930.png
-0.001367 0.000280 0.000170 0.999997 0.000030 0.000639 0.002418 office1-3/color/1560000111.137820.png office1-3/aligned_depth/1560000111.137815.png office1-3/color/1560000112.137527.png office1-3/aligned_depth/1560000112.137521.png
-0.001946 0.000117 0.000176 0.999996 -0.000066 0.000700 0.002708 office1-3/color/1560000111.137820.png office1-3/aligned_depth/1560000111.137815.png office1-3/color/1560000112.471119.png office1-3/aligned_depth/1560000112.471113.png
-0.001513 0.000295 0.000210 0.999995 0.000010 0.000664 0.003195 office1-3/color/1560000111.137820.png office1-3/aligned_depth/1560000111.137815.png office1-3/color/1560000112.806970.png office1-3/aligned_depth/1560000112.806964.png
0.000000 -0.000000 -0.000000 1.000000 0.000000 0.000000 0.000000 office1-3/color/1560000111.171184.png office1-3/aligned_depth/1560000111.171178.png office1-3/color/1560000111.171184.png office1-3/aligned_depth/1560000111.171178.png
-0.000120 0.000011 0.000253 0.999999 -0.000037 0.000608 0.001211 office1-3/color/1560000111.171184.png office1-3/aligned_depth/1560000111.171178.png office1-3/color/1560000111.504816.png office1-3/aligned_depth/1560000111.504811.png
-0.000941 0.000048 0.000102 1.000000 -0.000013 0.000292 0.000649 office1-3/color/1560000111.171184.png office1-3/aligned_depth/1560000111.171178.png office1-3/color/1560000111.837295.png office1-3/aligned_depth/1560000111.837289.png
-0.000596 0.000068 0.000065 1.000000 -0.000012 0.000160 0.000530 office1-3/color/1560000111.171184.png office1-3/aligned_depth/1560000111.171178.png office1-3/color/1560000112.170887.png office1-3/aligned_depth/1560000112.170880.png
-0.001105 0.000010 0.000053 1.000000 -0.000042 0.000173 0.000927 office1-3/color/1560000111.171184.png office1-3/aligned_depth/1560000111.171178.png office1-3/color/1560000112.504478.png office1-3/aligned_depth/1560000112.504472.png
-0.001360 0.000112 0.000186 0.999999 0.000000 0.000464 0.001382 office1-3/color/1560000111.171184.png office1-3/aligned_depth/1560000111.171178.png office1-3/color/1560000112.840346.png office1-3/aligned_depth/1560000112.840340.png
0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 office1-3/color/1560000111.204547.png office1-3/aligned_depth/1560000111.204541.png office1-3/color/1560000111.204547.png office1-3/aligned_depth/1560000111.204541.png
0.000220 0.000122 0.000124 1.000000 0.000076 0.000362 -0.000377 office1-3/color/1560000111.204547.png office1-3/aligned_depth/1560000111.204541.png office1-3/color/1560000111.538180.png office1-3/aligned_depth/1560000111.538174.png
-0.000134 -0.000123 -0.000220 0.999999 -0.000036 -0.000374 -0.001140 office1-3/color/1560000111.204547.png office1-3/aligned_depth/1560000111.204541.png office1-3/color/1560000111.870654.png office1-3/aligned_depth/1560000111.870648.png
0.000485 -0.000007 -0.000225 0.999999 0.000013 -0.000481 -0.001174 office1-3/color/1560000111.204547.png office1-3/aligned_depth/1560000111.204541.png office1-3/color/1560000112.204246.png office1-3/aligned_depth/1560000112.204240.png
0.000072 -0.000010 -0.000240 1.000000 0.000002 -0.000471 -0.000619 office1-3/color/1560000111.204547.png office1-3/aligned_depth/1560000111.204541.png office1-3/color/1560000112.537837.png office1-3/aligned_depth/1560000112.537831.png
-0.000392 0.000048 -0.000086 1.000000 0.000026 -0.000148 -0.000222 office1-3/color/1560000111.204547.png office1-3/aligned_depth/1560000111.204541.png office1-3/color/1560000112.873722.png office1-3/aligned_depth/1560000112.873716.png
-0.000000 -0.000000 -0.000000 1.000000 0.000000 0.000000 0.000000 office1-3/color/1560000111.237911.png office1-3/aligned_depth/1560000111.237905.png office1-3/color/1560000111.237911.png office1-3/aligned_depth/1560000111.237905.png
-0.000566 -0.000195 0.000214 0.999998 -0.000030 0.000741 -0.001569 office1-3/color/1560000111.237911.png office1-3/aligned_depth/1560000111.237905.png office1-3/color/1560000111.571543.png office1-3/aligned_depth/1560000111.571537.png
-0.001355 -0.000346 -0.000070 0.999997 -0.000081 0.000118 -0.002623 office1-3/color/1560000111.237911.png office1-3/aligned_depth/1560000111.237905.png office1-3/color/1560000111.904013.png office1-3/aligned_depth/1560000111.904007.png
-0.000720 -0.000274 -0.000041 0.999997 -0.000045 0.000136 -0.002602 office1-3/color/1560000111.237911.png office1-3/aligned_depth/1560000111.237905.png office1-3/color/1560000112.237605.png office1-3/aligned_depth/1560000112.237599.png
-0.001067 -0.000346 -0.000041 0.999998 -0.000109 0.000147 -0.001919 office1-3/color/1560000111.237911.png office1-3/aligned_depth/1560000111.237905.png office1-3/color/1560000112.571196.png office1-3/aligned_depth/1560000112.571190.png
-0.001574 -0.000193 0.000120 0.999999 -0.000036 0.000464 -0.001609 office1-3/color/1560000111.237911.png office1-3/aligned_depth/1560000111.237905.png office1-3/color/1560000112.907098.png office1-3/aligned_depth/1560000112.907092.png
0.000000 -0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 office1-3/color/1560000111.271274.png office1-3/aligned_depth/1560000111.271268.png office1-3/color/1560000111.271274.png office1-3/aligned_depth/1560000111.271268.png
-0.000476 -0.000282 0.000201 0.999997 -0.000034 0.000648 -0.002329 office1-3/color/1560000111.271274.png office1-3/aligned_depth/1560000111.271268.png office1-3/color/1560000111.604906.png office1-3/aligned_depth/1560000111.604900.png
-0.001470 -0.000377 -0.000048 0.999994 -0.000043 0.000080 -0.003596 office1-3/color/1560000111.271274.png office1-3/aligned_depth/1560000111.271268.png office1-3/color/1560000111.937372.png office1-3/aligned_depth/1560000111.937366.png
-0.000754 -0.000497 -0.000055 0.999994 -0.000124 0.000061 -0.003529 office1-3/color/1560000111.271274.png office1-3/aligned_depth/1560000111.271268.png office1-3/color/1560000112.270964.png office1-3/aligned_depth/1560000112.270958.png
-0.001332 -0.000356 0.000070 0.999996 -0.000060 0.000303 -0.002691 office1-3/color/1560000111.271274.png office1-3/aligned_depth/1560000111.271268.png office1-3/color/1560000112.604555.png office1-3/aligned_depth/1560000112.604549.png
-0.001694 -0.000344 0.000160 0.999997 -0.000063 0.000530 -0.002500 office1-3/color/1560000111.271274.png office1-3/aligned_depth/1560000111.271268.png office1-3/color/1560000112.940474.png office1-3/aligned_depth/1560000112.940468.png
-0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 office1-3/color/1560000111.304637.png office1-3/aligned_depth/1560000111.304631.png office1-3/color/1560000111.304637.png office1-3/aligned_depth/1560000111.304631.png
0.000044 -0.000198 0.000096 0.999997 0.000030 0.000289 -0.002493 office1-3/color/1560000111.304637.png office1-3/aligned_depth/1560000111.304631.png office1-3/color/1560000111.637140.png office1-3/aligned_depth/1560000111.637134.png
-0.001267 -0.000285 -0.000099 0.999992 0.000023 -0.000133 -0.003957 office1-3/color/1560000111.304637.png office1-3/aligned_depth/1560000111.304631.png office1-3/color/1560000111.970731.png office1-3/aligned_depth/1560000111.970726.png
-0.000792 -0.000330 -0.000051 0.999993 -0.000017 -0.000047 -0.003743 office1-3/color/1560000111.304637.png office1-3/aligned_depth/1560000111.304631.png office1-3/color/1560000112.304323.png office1-3/aligned_depth/1560000112.304317.png
-0.001262 -0.000331 0.000051 0.999996 -0.000036 0.000246 -0.002808 office1-3/color/1560000111.304637.png office1-3/aligned_depth/1560000111.304631.png office1-3/color/1560000112.640090.png office1-3/aligned_depth/1560000112.640084.png
-0.001280 -0.000321 0.000067 0.999996 -0.000027 0.000274 -0.002721 office1-3/color/1560000111.304637.png office1-3/aligned_depth/1560000111.304631.png office1-3/color/1560000112.973850.png office1-3/aligned_depth/1560000112.973844.png
0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 office1-3/color/1560000111.338000.png office1-3/aligned_depth/1560000111.337994.png office1-3/color/1560000111.338000.png office1-3/aligned_depth/1560000111.337994.png
-0.000690 -0.000288 0.000182 0.999998 -0.000033 0.000539 -0.002114 office1-3/color/1560000111.338000.png office1-3/aligned_depth/1560000111.337994.png office1-3/color/1560000111.670499.png office1-3/aligned_depth/1560000111.670493.png
-0.001842 -0.000344 0.000015 0.999993 -0.000005 0.000139 -0.003677 office1-3/color/1560000111.338000.png office1-3/aligned_depth/1560000111.337994.png office1-3/color/1560000112.004091.png office1-3/aligned_depth/1560000112.004085.png
-0.001751 -0.000378 0.000080 0.999995 -0.000046 0.000321 -0.003252 office1-3/color/1560000111.338000.png office1-3/aligned_depth/1560000111.337994.png office1-3/color/1560000112.337682.png office1-3/aligned_depth/1560000112.337676.png
-0.001713 -0.000335 0.000129 0.999997 -0.000055 0.000405 -0.002362 office1-3/color/1560000111.338000.png office1-3/aligned_depth/1560000111.337994.png office1-3/color/1560000112.673466.png office1-3/aligned_depth/1560000112.673460.png
-0.001422 -0.000330 0.000102 0.999997 -0.000051 0.000307 -0.002351 office1-3/color/1560000111.338000.png office1-3/aligned_depth/1560000111.337994.png office1-3/color/1560000113.007226.png office1-3/aligned_depth/1560000113.007220.png
0.000000 0.000000 -0.000000 1.000000 0.000000 0.000000 0.000000 office1-3/color/1560000111.371364.png office1-3/aligned_depth/1560000111.371357.png office1-3/color/1560000111.371364.png office1-3/aligned_depth/1560000111.371357.png
-0.000695 -0.000238 0.000099 0.999999 -0.000051 0.000350 -0.001533 office1-3/color/1560000111.371364.png office1-3/aligned_depth/1560000111.371357.png office1-3/color/1560000111.703858.png office1-3/aligned_depth/1560000111.703852.png
-0.001306 -0.000248 -0.000106 0.999996 -0.000012 -0.000124 -0.002964 office1-3/color/1560000111.371364.png office1-3/aligned_depth/1560000111.371357.png office1-3/color/1560000112.037450.png office1-3/aligned_depth/1560000112.037444.png
-0.001436 -0.000360 -0.000053 0.999997 -0.000097 -0.000016 -0.002504 office1-3/color/1560000111.371364.png office1-3/aligned_depth/1560000111.371357.png office1-3/color/1560000112.371041.png office1-3/aligned_depth/1560000112.371035.png
-0.001868 -0.000223 0.000105 0.999999 -0.000044 0.000400 -0.001661 office1-3/color/1560000111.371364.png office1-3/aligned_depth/1560000111.371357.png office1-3/color/1560000112.706842.png office1-3/aligned_depth/1560000112.706836.png
-0.001650 -0.000274 0.000097 0.999999 -0.000073 0.000377 -0.001587 office1-3/color/1560000111.371364.png office1-3/aligned_depth/1560000111.371357.png office1-3/color/1560000113.040602.png office1-3/aligned_depth/1560000113.040596.png
-0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 office1-3/color/1560000111.404727.png office1-3/aligned_depth/1560000111.404721.png office1-3/color/1560000111.404727.png office1-3/aligned_depth/1560000111.404721.png
-0.000602 -0.000252 -0.000013 0.999999 -0.000101 0.000134 -0.001010 office1-3/color/1560000111.404727.png office1-3/aligned_depth/1560000111.404721.png office1-3/color/1560000111.737217.png office1-3/aligned_depth/1560000111.737211.png
-0.001275 -0.000212 -0.000116 0.999998 -0.000073 -0.000149 -0.002077 office1-3/color/1560000111.404727.png office1-3/aligned_depth/1560000111.404721.png office1-3/color/1560000112.070809.png office1-3/aligned_depth/1560000112.070803.png
-0.001492 -0.000212 -0.000078 0.999999 -0.000067 -0.000086 -0.001709 office1-3/color/1560000111.404727.png office1-3/aligned_depth/1560000111.404721.png office1-3/color/1560000112.404400.png office1-3/aligned_depth/1560000112.404395.png
-0.001363 -0.000145 -0.000021 1.000000 -0.000053 0.000084 -0.000994 office1-3/color/1560000111.404727.png office1-3/aligned_depth/1560000111.404721.png office1-3/color/1560000112.740218.png office1-3/aligned_depth/1560000112.740212.png
-0.001381 -0.000130 0.000048 1.000000 -0.000049 0.000220 -0.000795 office1-3/color/1560000111.404727.png office1-3/aligned_depth/1560000111.404721.png office1-3/color/1560000113.073978.png office1-3/aligned_depth/1560000113.073972.png
0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 office1-3/color/1560000111.438090.png office1-3/aligned_depth/1560000111.438084.png office1-3/color/1560000111.438090.png office1-3/aligned_depth/1560000111.438084.png
-0.000877 -0.000134 -0.000036 1.000000 -0.000064 0.000059 -0.000622 office1-3/color/1560000111.438090.png office1-3/aligned_depth/1560000111.438084.png office1-3/color/1560000111.770577.png office1-3/aligned_depth/1560000111.770571.png
-0.000345 -0.000069 -0.000272 0.999999 -0.000017 -0.000626 -0.001306 office1-3/color/1560000111.438090.png office1-3/aligned_depth/1560000111.438084.png office1-3/color/1560000112.104168.png office1-3/aligned_depth/1560000112.104162.png
-0.001015 -0.000109 -0.000196 0.999999 -0.000030 -0.000400 -0.001017 office1-3/color/1560000111.438090.png office1-3/aligned_depth/1560000111.438084.png office1-3/color/1560000112.437760.png office1-3/aligned_depth/1560000112.437754.png
-0.000825 0.000031 -0.000139 1.000000 0.000019 -0.000281 -0.000414 office1-3/color/1560000111.438090.png office1-3/aligned_depth/1560000111.438084.png office1-3/color/1560000112.773594.png office1-3/aligned_depth/1560000112.773588.png
-0.000611 -0.000039 -0.000097 1.000000 -0.000032 -0.000227 -0.000032 office1-3/color/1560000111.438090.png office1-3/aligned_depth/1560000111.438084.png office1-3/color/1560000113.107354.png office1-3/aligned_depth/1560000113.107348.png
-0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 office1-3/color/1560000111.471453.png office1-3/aligned_depth/1560000111.471447.png office1-3/color/1560000111.471453.png office1-3/aligned_depth/1560000111.471447.png
-0.000130 -0.000029 -0.000231 1.000000 -0.000030 -0.000543 -0.000498 office1-3/color/1560000111.471453.png office1-3/aligned_depth/1560000111.471447.png office1-3/color/1560000111.803936.png office1-3/aligned_depth/1560000111.803930.png
-0.000372 0.000079 -0.000227 1.000000 0.000051 -0.000528 -0.000829 office1-3/color/1560000111.471453.png office1-3/aligned_depth/1560000111.471447.png office1-3/color/1560000112.137527.png office1-3/aligned_depth/1560000112.137521.png
-0.000952 -0.000081 -0.000222 1.000000 -0.000044 -0.000468 -0.000540 office1-3/color/1560000111.471453.png office1-3/aligned_depth/1560000111.471447.png office1-3/color/1560000112.471119.png office1-3/aligned_depth/1560000112.471113.png
-0.000518 0.000095 -0.000187 1.000000 0.000031 -0.000504 -0.000052 office1-3/color/1560000111.471453.png office1-3/aligned_depth/1560000111.471447.png office1-3/color/1560000112.806970.png office1-3/aligned_depth/1560000112.806964.png
-0.000054 0.000126 -0.000189 1.000000 0.000025 -0.000529 0.000499 office1-3/color/1560000111.471453.png office1-3/aligned_depth/1560000111.471447.png office1-3/color/1560000113.140730.png office1-3/aligned_depth/1560000113.140724.png
0.000000 -0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 office1-3/color/1560000111.504816.png office1-3/aligned_depth/1560000111.504811.png office1-3/color/1560000111.504816.png office1-3/aligned_depth/1560000111.504811.png
-0.000821 0.000039 -0.000152 1.000000 0.000023 -0.000316 -0.000562 office1-3/color/1560000111.504816.png office1-3/aligned_depth/1560000111.504811.png office1-3/color/1560000111.837295.png office1-3/aligned_depth/1560000111.837289.png
-0.000476 0.000058 -0.000188 1.000000 0.000025 -0.000449 -0.000681 office1-3/color/1560000111.504816.png office1-3/aligned_depth/1560000111.504811.png office1-3/color/1560000112.170887.png office1-3/aligned_depth/1560000112.170880.png
-0.000985 0.000001 -0.000201 1.000000 -0.000005 -0.000435 -0.000284 office1-3/color/1560000111.504816.png office1-3/aligned_depth/1560000111.504811.png office1-3/color/1560000112.504478.png office1-3/aligned_depth/1560000112.504472.png
-0.001240 0.000103 -0.000068 1.000000 0.000037 -0.000145 0.000171 office1-3/color/1560000111.504816.png office1-3/aligned_depth/1560000111.504811.png office1-3/color/1560000112.840346.png office1-3/aligned_depth/1560000112.840340.png
-0.000195 0.000129 -0.000145 1.000000 0.000026 -0.000443 0.000856 office1-3/color/1560000111.504816.png office1-3/aligned_depth/1560000111.504811.png office1-3/color/1560000113.174106.png office1-3/aligned_depth/1560000113.174100.png
-0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 office1-3/color/1560000111.538180.png office1-3/aligned_depth/1560000111.538174.png office1-3/color/1560000111.538180.png office1-3/aligned_depth/1560000111.538174.png
-0.000354 -0.000245 -0.000344 0.999999 -0.000111 -0.000736 -0.000763 office1-3/color/1560000111.538180.png office1-3/aligned_depth/1560000111.538174.png office1-3/color/1560000111.870654.png office1-3/aligned_depth/1560000111.870648.png
0.000265 -0.000129 -0.000349 0.999999 -0.000063 -0.000843 -0.000797 office1-3/color/1560000111.538180.png office1-3/aligned_depth/1560000111.538174.png office1-3/color/1560000112.204246.png office1-3/aligned_depth/1560000112.204240.png
-0.000148 -0.000132 -0.000364 1.000000 -0.000073 -0.000833 -0.000243 office1-3/color/1560000111.538180.png office1-3/aligned_depth/1560000111.538174.png office1-3/color/1560000112.537837.png office1-3/aligned_depth/1560000112.537831.png
-0.000613 -0.000074 -0.000211 1.000000 -0.000049 -0.000509 0.000155 office1-3/color/1560000111.538180.png office1-3/aligned_depth/1560000111.538174.png office1-3/color/1560000112.873722.png office1-3/aligned_depth/1560000112.873716.png
0.000711 -0.000056 -0.000329 0.999999 -0.000075 -0.000908 0.000968 office1-3/color/1560000111.538180.png office1-3/aligned_depth/1560000111.538174.png office1-3/color/1560000113.207482.png office1-3/aligned_depth/1560000113.207476.png
0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 office1-3/color/1560000111.571543.png office1-3/aligned_depth/1560000111.571537.png office1-3/color/1560000111.571543.png office1-3/aligned_depth/1560000111.571537.png
-0.000788 -0.000153 -0.000285 0.999999 -0.000049 -0.000623 -0.001054 office1-3/color/1560000111.571543.png office1-3/aligned_depth/1560000111.571537.png office1-3/color/1560000111.904013.png office1-3/aligned_depth/1560000111.904007.png
-0.000153 -0.000079 -0.000255 0.999999 -0.000013 -0.000605 -0.001033 office1-3/color/1560000111.571543.png office1-3/aligned_depth/1560000111.571537.png office1-3/color/1560000112.237605.png office1-3/aligned_depth/1560000112.237599.png
-0.000500 -0.000152 -0.000255 1.000000 -0.000078 -0.000594 -0.000350 office1-3/color/1560000111.571543.png office1-3/aligned_depth/1560000111.571537.png office1-3/color/1560000112.571196.png office1-3/aligned_depth/1560000112.571190.png
-0.001008 -0.000001 -0.000095 1.000000 -0.000006 -0.000277 -0.000039 office1-3/color/1560000111.571543.png office1-3/aligned_depth/1560000111.571537.png office1-3/color/1560000112.907098.png office1-3/aligned_depth/1560000112.907092.png
0.000641 0.000010 -0.000270 0.999999 -0.000035 -0.000811 0.000857 office1-3/color/1560000111.571543.png office1-3/aligned_depth/1560000111.571537.png office1-3/color/1560000113.240858.png office1-3/aligned_depth/1560000113.240852.png
0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 office1-3/color/1560000111.604906.png office1-3/aligned_depth/1560000111.604900.png office1-3/color/1560000111.604906.png office1-3/aligned_depth/1560000111.604900.png
-0.000992 -0.000099 -0.000250 0.999999 -0.000007 -0.000568 -0.001267 office1-3/color/1560000111.604906.png office1-3/aligned_depth/1560000111.604900.png office1-3/color/1560000111.937372.png office1-3/aligned_depth/1560000111.937366.png
-0.000277 -0.000216 -0.000256 0.999999 -0.000088 -0.000587 -0.001201 office1-3/color/1560000111.604906.png office1-3/aligned_depth/1560000111.604900.png office1-3/color/1560000112.270964.png office1-3/aligned_depth/1560000112.270958.png
