# dx dy dz dw dx dy dz ref_color ref_depth loc_color loc_depth 
0.141267 0.024547 -0.000543 0.997028 0.000488 -0.003195 0.076978 office1-2/color/1560000122.975430.png office1-2/aligned_depth/1560000122.975424.png office1-2/color/1560000124.308378.png office1-2/aligned_depth/1560000124.308372.png
0.133779 0.026206 -0.000204 0.994066 0.000576 -0.002393 0.108749 office1-2/color/1560000122.975430.png office1-2/aligned_depth/1560000122.975424.png office1-2/color/1560000124.641772.png office1-2/aligned_depth/1560000124.641766.png
0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 office1-2/color/1560000123.008775.png office1-2/aligned_depth/1560000123.008768.png office1-2/color/1560000123.008775.png office1-2/aligned_depth/1560000123.008768.png
0.035774 0.004627 -0.000275 0.999145 0.000301 -0.001216 0.041316 office1-2/color/1560000123.008775.png office1-2/aligned_depth/1560000123.008768.png office1-2/color/1560000123.342217.png office1-2/aligned_depth/1560000123.342211.png
0.083533 0.013853 -0.000549 0.996938 0.000806 -0.002273 0.078154 office1-2/color/1560000123.008775.png office1-2/aligned_depth/1560000123.008768.png office1-2/color/1560000123.674929.png office1-2/aligned_depth/1560000123.675654.png
0.136147 0.023173 -0.000375 0.997129 0.001011 -0.000975 0.075708 office1-2/color/1560000123.008775.png office1-2/aligned_depth/1560000123.008768.png office1-2/color/1560000124.008323.png office1-2/aligned_depth/1560000124.008317.png
0.135302 0.023340 -0.000674 0.997172 0.000617 -0.001713 0.075133 office1-2/color/1560000123.008775.png office1-2/aligned_depth/1560000123.008768.png office1-2/color/1560000124.341717.png office1-2/aligned_depth/1560000124.341712.png
0.129597 0.025279 -0.000576 0.994256 0.000805 -0.001761 0.107014 office1-2/color/1560000123.008775.png office1-2/aligned_depth/1560000123.008768.png office1-2/color/1560000124.674521.png office1-2/aligned_depth/1560000124.675106.png
0.000000 -0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 office1-2/color/1560000123.042119.png office1-2/aligned_depth/1560000123.042113.png office1-2/color/1560000123.042119.png office1-2/aligned_depth/1560000123.042113.png
0.037308 0.004946 -0.000245 0.999089 0.000399 -0.001385 0.042646 office1-2/color/1560000123.042119.png office1-2/aligned_depth/1560000123.042113.png office1-2/color/1560000123.375562.png office1-2/aligned_depth/1560000123.375556.png
0.086136 0.013922 -0.000404 0.997196 0.000755 -0.002208 0.074803 office1-2/color/1560000123.042119.png office1-2/aligned_depth/1560000123.042113.png office1-2/color/1560000123.708269.png office1-2/aligned_depth/1560000123.708263.png
0.137820 0.022312 -0.000367 0.997544 0.000999 -0.000505 0.070037 office1-2/color/1560000123.042119.png office1-2/aligned_depth/1560000123.042113.png office1-2/color/1560000124.041663.png office1-2/aligned_depth/1560000124.041657.png
0.131752 0.022340 -0.000501 0.997284 0.000661 -0.001431 0.073635 office1-2/color/1560000123.042119.png office1-2/aligned_depth/1560000123.042113.png office1-2/color/1560000124.375057.png office1-2/aligned_depth/1560000124.375051.png
0.128560 0.023982 -0.000760 0.994486 0.000670 -0.002654 0.104831 office1-2/color/1560000123.042119.png office1-2/aligned_depth/1560000123.042113.png office1-2/color/1560000124.707855.png office1-2/aligned_depth/1560000124.707849.png
0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 office1-2/color/1560000123.075463.png office1-2/aligned_depth/1560000123.075457.png office1-2/color/1560000123.075463.png office1-2/aligned_depth/1560000123.075457.png
0.040819 0.005107 -0.000535 0.999023 0.000308 -0.002609 0.044114 office1-2/color/1560000123.075463.png office1-2/aligned_depth/1560000123.075457.png office1-2/color/1560000123.408906.png office1-2/aligned_depth/1560000123.408900.png
0.090449 0.013914 -0.000450 0.997480 0.000621 -0.002965 0.070888 office1-2/color/1560000123.075463.png office1-2/aligned_depth/1560000123.075457.png office1-2/color/1560000123.741608.png office1-2/aligned_depth/1560000123.741602.png
0.139435 0.021285 -0.000505 0.998027 0.000732 -0.000909 0.062777 office1-2/color/1560000123.075463.png office1-2/aligned_depth/1560000123.075457.png office1-2/color/1560000124.075002.png office1-2/aligned_depth/1560000124.074996.png
0.130020 0.020997 -0.000446 0.997372 0.000460 -0.002274 0.072414 office1-2/color/1560000123.075463.png office1-2/aligned_depth/1560000123.075457.png office1-2/color/1560000124.408396.png office1-2/aligned_depth/1560000124.408390.png
0.127662 0.022644 -0.000817 0.994827 0.000492 -0.003573 0.101516 office1-2/color/1560000123.075463.png office1-2/aligned_depth/1560000123.075457.png office1-2/color/1560000124.741190.png office1-2/aligned_depth/1560000124.741184.png
0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 office1-2/color/1560000123.108807.png office1-2/aligned_depth/1560000123.108801.png office1-2/color/1560000123.108807.png office1-2/aligned_depth/1560000123.108801.png
0.039291 0.005334 -0.000234 0.998977 0.000427 -0.001102 0.045205 office1-2/color/1560000123.108807.png office1-2/aligned_depth/1560000123.108801.png office1-2/color/1560000123.442250.png office1-2/aligned_depth/1560000123.442244.png
0.091856 0.013710 -0.000651 0.997781 0.000686 -0.002222 0.066546 office1-2/color/1560000123.108807.png office1-2/aligned_depth/1560000123.108801.png office1-2/color/1560000123.774947.png office1-2/aligned_depth/1560000123.774942.png
0.134939 0.020317 -0.000635 0.998428 0.000809 0.000574 0.056032 office1-2/color/1560000123.108807.png office1-2/aligned_depth/1560000123.108801.png office1-2/color/1560000124.108341.png office1-2/aligned_depth/1560000124.108336.png
0.124568 0.019884 -0.000567 0.997439 0.000546 -0.000985 0.071511 office1-2/color/1560000123.108807.png office1-2/aligned_depth/1560000123.108801.png office1-2/color/1560000124.441736.png office1-2/aligned_depth/1560000124.441730.png
0.122234 0.021809 -0.000768 0.995231 0.000797 -0.001984 0.097524 office1-2/color/1560000123.108807.png office1-2/aligned_depth/1560000123.108801.png office1-2/color/1560000124.774524.png office1-2/aligned_depth/1560000124.774518.png
0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 office1-2/color/1560000123.142152.png office1-2/aligned_depth/1560000123.142145.png office1-2/color/1560000123.142152.png office1-2/aligned_depth/1560000123.142145.png
0.040444 0.005598 -0.000220 0.998930 0.000550 -0.001113 0.046222 office1-2/color/1560000123.142152.png office1-2/aligned_depth/1560000123.142145.png office1-2/color/1560000123.475595.png office1-2/aligned_depth/1560000123.475589.png
0.099518 0.012532 -0.001987 0.998090 -0.000132 -0.004865 0.061588 office1-2/color/1560000123.142152.png office1-2/aligned_depth/1560000123.142145.png office1-2/color/1560000123.808287.png office1-2/aligned_depth/1560000123.808281.png
0.131329 0.018626 -0.000674 0.998697 0.000615 0.000424 0.051018 office1-2/color/1560000123.142152.png office1-2/aligned_depth/1560000123.142145.png office1-2/color/1560000124.141681.png office1-2/aligned_depth/1560000124.141675.png
0.120838 0.018956 -0.000497 0.997486 0.000568 -0.000602 0.070856 office1-2/color/1560000123.142152.png office1-2/aligned_depth/1560000123.142145.png office1-2/color/1560000124.475075.png office1-2/aligned_depth/1560000124.475069.png
0.117001 0.020458 -0.000421 0.995634 0.000808 -0.000589 0.093335 office1-2/color/1560000123.142152.png office1-2/aligned_depth/1560000123.142145.png office1-2/color/1560000124.807859.png office1-2/aligned_depth/1560000124.807853.png
0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 office1-2/color/1560000123.175496.png office1-2/aligned_depth/1560000123.175490.png office1-2/color/1560000123.175496.png office1-2/aligned_depth/1560000123.175490.png
0.040576 0.005912 -0.000039 0.998902 0.000685 -0.000527 0.046843 office1-2/color/1560000123.175496.png office1-2/aligned_depth/1560000123.175490.png office1-2/color/1560000123.508939.png office1-2/aligned_depth/1560000123.508933.png
0.095052 0.013366 -0.000319 0.998322 0.000712 -0.001299 0.057881 office1-2/color/1560000123.175496.png office1-2/aligned_depth/1560000123.175490.png office1-2/color/1560000123.841626.png office1-2/aligned_depth/1560000123.841620.png
0.127752 0.017424 -0.000723 0.998879 0.000791 -0.000735 0.047321 office1-2/color/1560000123.175496.png office1-2/aligned_depth/1560000123.175490.png office1-2/color/1560000124.175020.png office1-2/aligned_depth/1560000124.175014.png
0.117212 0.018370 -0.000410 0.997484 0.000725 -0.000652 0.070887 office1-2/color/1560000123.175496.png office1-2/aligned_depth/1560000123.175490.png office1-2/color/1560000124.508415.png office1-2/aligned_depth/1560000124.508409.png
0.114351 0.019510 -0.000503 0.995976 0.000833 -0.000948 0.089607 office1-2/color/1560000123.175496.png office1-2/aligned_depth/1560000123.175490.png office1-2/color/1560000124.841193.png office1-2/aligned_depth/1560000124.841187.png
0.000000 -0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 office1-2/color/1560000123.208840.png office1-2/aligned_depth/1560000123.208834.png office1-2/color/1560000123.208840.png office1-2/aligned_depth/1560000123.208834.png
0.041355 0.005913 -0.000001 0.998909 0.000640 -0.000303 0.046702 office1-2/color/1560000123.208840.png office1-2/aligned_depth/1560000123.208834.png office1-2/color/1560000123.542283.png office1-2/aligned_depth/1560000123.542277.png
0.097513 0.012756 -0.000582 0.998571 0.000529 -0.001362 0.053415 office1-2/color/1560000123.208840.png office1-2/aligned_depth/1560000123.208834.png office1-2/color/1560000123.874966.png office1-2/aligned_depth/1560000123.874960.png
0.121624 0.015700 -0.000588 0.999014 0.000610 -0.000578 0.044390 office1-2/color/1560000123.208840.png office1-2/aligned_depth/1560000123.208834.png office1-2/color/1560000124.208360.png office1-2/aligned_depth/1560000124.208354.png
0.113157 0.017114 -0.000563 0.997463 0.000549 -0.000569 0.071179 office1-2/color/1560000123.208840.png office1-2/aligned_depth/1560000123.208834.png office1-2/color/1560000124.541754.png office1-2/aligned_depth/1560000124.541748.png
0.111650 0.018188 -0.000722 0.996241 0.000652 -0.001467 0.086614 office1-2/color/1560000123.208840.png office1-2/aligned_depth/1560000123.208834.png office1-2/color/1560000124.874528.png office1-2/aligned_depth/1560000124.874522.png
0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 office1-2/color/1560000123.242185.png office1-2/aligned_depth/1560000123.242178.png office1-2/color/1560000123.242185.png office1-2/aligned_depth/1560000123.242178.png
0.044542 0.005988 -0.000385 0.998958 0.000580 -0.001460 0.045614 office1-2/color/1560000123.242185.png office1-2/aligned_depth/1560000123.242178.png office1-2/color/1560000123.575627.png office1-2/aligned_depth/1560000123.575621.png
0.099485 0.012240 -0.000568 0.998805 0.000502 -0.001487 0.048853 office1-2/color/1560000123.242185.png office1-2/aligned_depth/1560000123.242178.png office1-2/color/1560000123.908305.png office1-2/aligned_depth/1560000123.908299.png
0.115286 0.014515 -0.000465 0.999126 0.000497 0.000158 0.041789 office1-2/color/1560000123.242185.png office1-2/aligned_depth/1560000123.242178.png office1-2/color/1560000124.241699.png office1-2/aligned_depth/1560000124.241693.png
0.108273 0.016541 -0.000373 0.997471 0.000761 -0.000105 0.071069 office1-2/color/1560000123.242185.png office1-2/aligned_depth/1560000123.242178.png office1-2/color/1560000124.575093.png office1-2/aligned_depth/1560000124.575087.png
0.105566 0.017199 -0.000350 0.996470 0.000793 -0.000416 0.083944 office1-2/color/1560000123.242185.png office1-2/aligned_depth/1560000123.242178.png office1-2/color/1560000124.907862.png office1-2/aligned_depth/1560000124.907856.png
0.000000 0.000000 -0.000000 1.000000 0.000000 0.000000 0.000000 office1-2/color/1560000123.275529.png office1-2/aligned_depth/1560000123.275523.png office1-2/color/1560000123.275529.png office1-2/aligned_depth/1560000123.275523.png
0.044405 0.005777 -0.000096 0.999042 0.000606 -0.000624 0.043743 office1-2/color/1560000123.275529.png office1-2/aligned_depth/1560000123.275523.png office1-2/color/1560000123.608972.png office1-2/aligned_depth/1560000123.608966.png
0.101930 0.011292 -0.000750 0.999013 0.000354 -0.001973 0.044375 office1-2/color/1560000123.275529.png office1-2/aligned_depth/1560000123.275523.png office1-2/color/1560000123.941644.png office1-2/aligned_depth/1560000123.941639.png
0.112569 0.012995 -0.000911 0.999212 0.000282 -0.001369 0.039659 office1-2/color/1560000123.275529.png office1-2/aligned_depth/1560000123.275523.png office1-2/color/1560000124.275038.png office1-2/aligned_depth/1560000124.275033.png
0.103747 0.015129 -0.000396 0.997518 0.000581 -0.000157 0.070415 office1-2/color/1560000123.275529.png office1-2/aligned_depth/1560000123.275523.png office1-2/color/1560000124.608433.png office1-2/aligned_depth/1560000124.608427.png
0.102127 0.015776 -0.000560 0.996615 0.000558 -0.001012 0.082200 office1-2/color/1560000123.275529.png office1-2/aligned_depth/1560000123.275523.png office1-2/color/1560000124.941196.png office1-2/aligned_depth/1560000124.941191.png
-0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 office1-2/color/1560000123.308873.png office1-2/aligned_depth/1560000123.308867.png office1-2/color/1560000123.308873.png office1-2/aligned_depth/1560000123.308867.png
0.046375 0.005680 -0.000210 0.999166 0.000650 -0.000803 0.040809 office1-2/color/1560000123.308873.png office1-2/aligned_depth/1560000123.308867.png office1-2/color/1560000123.642316.png office1-2/aligned_depth/1560000123.642310.png
0.101749 0.010655 -0.000558 0.999216 0.000476 -0.000852 0.039579 office1-2/color/1560000123.308873.png office1-2/aligned_depth/1560000123.308867.png office1-2/color/1560000123.974984.png office1-2/aligned_depth/1560000123.974978.png
0.106008 0.011679 -0.000634 0.999323 0.000418 -0.000832 0.036766 office1-2/color/1560000123.308873.png office1-2/aligned_depth/1560000123.308867.png office1-2/color/1560000124.308378.png office1-2/aligned_depth/1560000124.308372.png
0.098680 0.013935 -0.000260 0.997642 0.000613 -0.000037 0.068629 office1-2/color/1560000123.308873.png office1-2/aligned_depth/1560000123.308867.png office1-2/color/1560000124.641772.png office1-2/aligned_depth/1560000124.641766.png
0.096357 0.014542 -0.000389 0.996654 0.000513 -0.000579 0.081737 office1-2/color/1560000123.308873.png office1-2/aligned_depth/1560000123.308867.png office1-2/color/1560000124.974531.png office1-2/aligned_depth/1560000124.974525.png
0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 office1-2/color/1560000123.342217.png office1-2/aligned_depth/1560000123.342211.png office1-2/color/1560000123.342217.png office1-2/aligned_depth/1560000123.342211.png
0.048356 0.005251 -0.000395 0.999318 0.000507 -0.001069 0.036898 office1-2/color/1560000123.342217.png office1-2/aligned_depth/1560000123.342211.png office1-2/color/1560000123.674929.png office1-2/aligned_depth/1560000123.675654.png
0.101561 0.010196 -0.000354 0.999406 0.000761 0.000220 0.034445 office1-2/color/1560000123.342217.png office1-2/aligned_depth/1560000123.342211.png office1-2/color/1560000124.008323.png office1-2/aligned_depth/1560000124.008317.png
0.100732 0.010431 -0.000651 0.999426 0.000337 -0.000502 0.033870 office1-2/color/1560000123.342217.png office1-2/aligned_depth/1560000123.342211.png office1-2/color/1560000124.341717.png office1-2/aligned_depth/1560000124.341712.png
0.095206 0.012835 -0.000541 0.997830 0.000562 -0.000551 0.065843 office1-2/color/1560000123.342217.png office1-2/aligned_depth/1560000123.342211.png office1-2/color/1560000124.674521.png office1-2/aligned_depth/1560000124.675106.png
0.089987 0.013636 -0.000143 0.996585 0.000749 -0.000088 0.082569 office1-2/color/1560000123.342217.png office1-2/aligned_depth/1560000123.342211.png office1-2/color/1560000125.007866.png office1-2/aligned_depth/1560000125.007860.png
0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 office1-2/color/1560000123.375562.png office1-2/aligned_depth/1560000123.375556.png office1-2/color/1560000123.375562.png office1-2/aligned_depth/1560000123.375556.png
0.049414 0.004783 -0.000301 0.999481 0.000365 -0.000827 0.032208 office1-2/color/1560000123.375562.png office1-2/aligned_depth/1560000123.375556.png office1-2/color/1560000123.708269.png office1-2/aligned_depth/1560000123.708263.png
0.101625 0.008737 -0.000412 0.999623 0.000675 0.000863 0.027431 office1-2/color/1560000123.375562.png office1-2/aligned_depth/1560000123.375556.png office1-2/color/1560000124.041663.png office1-2/aligned_depth/1560000124.041657.png
0.095581 0.009282 -0.000530 0.999518 0.000303 -0.000047 0.031037 office1-2/color/1560000123.375562.png office1-2/aligned_depth/1560000123.375556.png office1-2/color/1560000124.375057.png office1-2/aligned_depth/1560000124.375051.png
0.092541 0.011190 -0.000782 0.998055 0.000304 -0.001261 0.062325 office1-2/color/1560000123.375562.png office1-2/aligned_depth/1560000123.375556.png office1-2/color/1560000124.707855.png office1-2/aligned_depth/1560000124.707849.png
0.085122 0.012365 -0.000316 0.996420 0.000732 -0.000672 0.084536 office1-2/color/1560000123.375562.png office1-2/aligned_depth/1560000123.375556.png office1-2/color/1560000125.041200.png office1-2/aligned_depth/1560000125.041194.png
-0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 office1-2/color/1560000123.408906.png office1-2/aligned_depth/1560000123.408900.png office1-2/color/1560000123.408906.png office1-2/aligned_depth/1560000123.408900.png
0.050213 0.004398 -0.000180 0.999640 0.000368 -0.000365 0.026815 office1-2/color/1560000123.408906.png office1-2/aligned_depth/1560000123.408900.png office1-2/color/1560000123.741608.png office1-2/aligned_depth/1560000123.741602.png
0.099657 0.007423 -0.000495 0.999824 0.000548 0.001683 0.018687 office1-2/color/1560000123.408906.png office1-2/aligned_depth/1560000123.408900.png office1-2/color/1560000124.075002.png office1-2/aligned_depth/1560000124.074996.png
0.090253 0.007966 -0.000387 0.999598 0.000242 0.000332 0.028345 office1-2/color/1560000123.408906.png office1-2/aligned_depth/1560000123.408900.png office1-2/color/1560000124.408396.png office1-2/aligned_depth/1560000124.408390.png
0.088048 0.009814 -0.000748 0.998343 0.000293 -0.000964 0.057531 office1-2/color/1560000123.408906.png office1-2/aligned_depth/1560000123.408900.png office1-2/color/1560000124.741190.png office1-2/aligned_depth/1560000124.741184.png
0.078035 0.011301 -0.000121 0.996182 0.000779 -0.000304 0.087302 office1-2/color/1560000123.408906.png office1-2/aligned_depth/1560000123.408900.png office1-2/color/1560000125.074535.png office1-2/aligned_depth/1560000125.074528.png
0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 office1-2/color/1560000123.442250.png office1-2/aligned_depth/1560000123.442244.png office1-2/color/1560000123.442250.png office1-2/aligned_depth/1560000123.442244.png
0.053106 0.003594 -0.000539 0.999771 0.000233 -0.001123 0.021374 office1-2/color/1560000123.442250.png office1-2/aligned_depth/1560000123.442244.png office1-2/color/1560000123.774947.png office1-2/aligned_depth/1560000123.774942.png
0.096610 0.006283 -0.000622 0.999940 0.000470 0.001661 0.010840 office1-2/color/1560000123.442250.png office1-2/aligned_depth/1560000123.442244.png office1-2/color/1560000124.108341.png office1-2/aligned_depth/1560000124.108336.png
0.086242 0.006788 -0.000531 0.999653 0.000154 0.000120 0.026348 office1-2/color/1560000123.442250.png office1-2/aligned_depth/1560000123.442244.png office1-2/color/1560000124.441736.png office1-2/aligned_depth/1560000124.441730.png
0.084091 0.008916 -0.000729 0.998624 0.000389 -0.000880 0.052435 office1-2/color/1560000123.442250.png office1-2/aligned_depth/1560000123.442244.png office1-2/color/1560000124.774524.png office1-2/aligned_depth/1560000124.774518.png
0.070917 0.010117 0.000069 0.995910 0.000650 0.000032 0.090348 office1-2/color/1560000123.442250.png office1-2/aligned_depth/1560000123.442244.png office1-2/color/1560000125.107869.png office1-2/aligned_depth/1560000125.107863.png
0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 office1-2/color/1560000123.475595.png office1-2/aligned_depth/1560000123.475589.png office1-2/color/1560000123.475595.png office1-2/aligned_depth/1560000123.475589.png
0.059458 0.001447 -0.001904 0.999874 -0.000838 -0.003709 0.015392 office1-2/color/1560000123.475595.png office1-2/aligned_depth/1560000123.475589.png office1-2/color/1560000123.808287.png office1-2/aligned_depth/1560000123.808281.png
0.091699 0.004580 -0.000667 0.999987 0.000141 0.001535 0.004801 office1-2/color/1560000123.475595.png office1-2/aligned_depth/1560000123.475589.png office1-2/color/1560000124.141681.png office1-2/aligned_depth/1560000124.141675.png
0.081284 0.005877 -0.000467 0.999695 0.000069 0.000522 0.024674 office1-2/color/1560000123.475595.png office1-2/aligned_depth/1560000123.475589.png office1-2/color/1560000124.475075.png office1-2/aligned_depth/1560000124.475069.png
0.077602 0.007727 -0.000385 0.998885 0.000336 0.000534 0.047215 office1-2/color/1560000123.475595.png office1-2/aligned_depth/1560000123.475589.png office1-2/color/1560000124.807859.png office1-2/aligned_depth/1560000124.807853.png
0.067197 0.009645 -0.000320 0.995670 0.000579 -0.001305 0.092945 office1-2/color/1560000123.475595.png office1-2/aligned_depth/1560000123.475589.png office1-2/color/1560000125.141204.png office1-2/aligned_depth/1560000125.141197.png
-0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 office1-2/color/1560000123.508939.png office1-2/aligned_depth/1560000123.508933.png office1-2/color/1560000123.508939.png office1-2/aligned_depth/1560000123.508933.png
0.054934 0.002322 -0.000344 0.999939 -0.000002 -0.000765 0.011053 office1-2/color/1560000123.508939.png office1-2/aligned_depth/1560000123.508933.png office1-2/color/1560000123.841626.png office1-2/aligned_depth/1560000123.841620.png
0.087870 0.003302 -0.000787 1.000000 0.000097 -0.000212 0.000479 office1-2/color/1560000123.508939.png office1-2/aligned_depth/1560000123.508933.png office1-2/color/1560000124.175020.png office1-2/aligned_depth/1560000124.175014.png
0.077465 0.005231 -0.000465 0.999710 0.000048 -0.000111 0.024084 office1-2/color/1560000123.508939.png office1-2/aligned_depth/1560000123.508933.png office1-2/color/1560000124.508415.png office1-2/aligned_depth/1560000124.508409.png
0.074723 0.006633 -0.000557 0.999081 0.000153 -0.000400 0.042854 office1-2/color/1560000123.508939.png office1-2/aligned_depth/1560000123.508933.png office1-2/color/1560000124.841193.png office1-2/aligned_depth/1560000124.841187.png
0.061141 0.008926 -0.000128 0.995499 0.000506 -0.001184 0.094761 office1-2/color/1560000123.508939.png office1-2/aligned_depth/1560000123.508933.png office1-2/color/1560000125.174538.png office1-2/aligned_depth/1560000125.174532.png
0.000000 0.000000 -0.000000 1.000000 0.000000 0.000000 0.000000 office1-2/color/1560000123.542283.png office1-2/aligned_depth/1560000123.542277.png office1-2/color/1560000123.542283.png office1-2/aligned_depth/1560000123.542277.png
0.056551 0.001573 -0.000621 0.999977 -0.000158 -0.001048 0.006722 office1-2/color/1560000123.542283.png office1-2/aligned_depth/1560000123.542277.png office1-2/color/1560000123.874966.png office1-2/aligned_depth/1560000123.874960.png
0.080831 0.002255 -0.000644 0.999997 -0.000044 -0.000275 -0.002314 office1-2/color/1560000123.542283.png office1-2/aligned_depth/1560000123.542277.png office1-2/color/1560000124.208360.png office1-2/aligned_depth/1560000124.208354.png
0.072533 0.004452 -0.000615 0.999699 -0.000095 -0.000246 0.024518 office1-2/color/1560000123.542283.png office1-2/aligned_depth/1560000123.542277.png office1-2/color/1560000124.541754.png office1-2/aligned_depth/1560000124.541748.png
0.071133 0.005662 -0.000775 0.999199 -0.000029 -0.001139 0.039994 office1-2/color/1560000123.542283.png office1-2/aligned_depth/1560000123.542277.png office1-2/color/1560000124.874528.png office1-2/aligned_depth/1560000124.874522.png
0.056344 0.008080 -0.000127 0.995498 0.000210 -0.001307 0.094772 office1-2/color/1560000123.542283.png office1-2/aligned_depth/1560000123.542277.png office1-2/color/1560000125.207873.png office1-2/aligned_depth/1560000125.207866.png
0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 office1-2/color/1560000123.575627.png office1-2/aligned_depth/1560000123.575621.png office1-2/color/1560000123.575627.png office1-2/aligned_depth/1560000123.575621.png
0.055283 0.001218 -0.000349 0.999995 -0.000074 -0.000021 0.003243 office1-2/color/1560000123.575627.png office1-2/aligned_depth/1560000123.575621.png office1-2/color/1560000123.908305.png office1-2/aligned_depth/1560000123.908299.png
0.071226 0.002044 -0.000294 0.999991 -0.000015 0.001618 -0.003829 office1-2/color/1560000123.575627.png office1-2/aligned_depth/1560000123.575621.png office1-2/color/1560000124.241699.png office1-2/aligned_depth/1560000124.241693.png
0.064427 0.004701 -0.000184 0.999674 0.000281 0.001359 0.025495 office1-2/color/1560000123.575627.png office1-2/aligned_depth/1560000123.575621.png office1-2/color/1560000124.575093.png office1-2/aligned_depth/1560000124.575087.png
0.061791 0.005603 -0.000155 0.999262 0.000318 0.001052 0.038402 office1-2/color/1560000123.575627.png office1-2/aligned_depth/1560000123.575621.png office1-2/color/1560000124.907862.png office1-2/aligned_depth/1560000124.907856.png
0.052044 0.008786 -0.000081 0.995658 0.000312 -0.000455 0.093090 office1-2/color/1560000123.575627.png office1-2/aligned_depth/1560000123.575621.png office1-2/color/1560000125.241207.png office1-2/aligned_depth/1560000125.241201.png
0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 office1-2/color/1560000123.608972.png office1-2/aligned_depth/1560000123.608966.png office1-2/color/1560000123.608972.png office1-2/aligned_depth/1560000123.608966.png
0.057786 0.000465 -0.000730 0.999999 -0.000310 -0.001336 0.000634 office1-2/color/1560000123.608972.png office1-2/aligned_depth/1560000123.608966.png office1-2/color/1560000123.941644.png office1-2/aligned_depth/1560000123.941639.png
0.068533 0.001231 -0.000906 0.999991 -0.000359 -0.000733 -0.004087 office1-2/color/1560000123.608972.png office1-2/aligned_depth/1560000123.608966.png office1-2/color/1560000124.275038.png office1-2/aligned_depth/1560000124.275033.png
0.059932 0.004129 -0.000383 0.999643 0.000013 0.000483 0.026713 office1-2/color/1560000123.608972.png office1-2/aligned_depth/1560000123.608966.png office1-2/color/1560000124.608433.png office1-2/aligned_depth/1560000124.608427.png
